rebalance_date,ret_net,ret_gross,cost,turnover,mkt_ret,ic,n_long,n_universe
2015-01-01,0.06509191407893121,0.07898698533431928,0.013895071255388068,1.0,0.04062231227578676,0.142942558189195,45,354
2015-04-01,-0.012188960244121657,-0.006997426499739286,0.005191533744382372,0.34782608695652173,0.010961045793605994,-0.10250010884125074,46,349
2015-07-01,-0.1603010865393194,-0.15552639657927153,0.004774689960047884,0.3333333333333333,-0.16984186551347985,0.06364277122881146,51,390
2015-10-01,0.04983549455134386,0.05494504101010356,0.005109546458759695,0.3392857142857143,0.06033882734284373,-0.10196087384597825,56,417
2016-01-01,0.03585064963337229,0.03972358747077061,0.003872937837398319,0.2692307692307692,0.019270216517010434,0.07256388335023753,52,397
2016-04-01,0.0747928887539795,0.0806066205290737,0.0058137317750942006,0.4,0.06227187926225437,-0.04302068607368512,55,401
2016-07-01,0.11647120368008104,0.1200918211797064,0.003620617499625355,0.24074074074074073,0.11952659196592552,-0.02749388127516075,54,411
2016-10-01,0.08563178623181517,0.08764192830322155,0.002010142071406383,0.14,0.0529380681580842,0.14907931385140466,50,388
2017-01-01,0.02765946852771403,0.030865899888941215,0.0032064313612271854,0.22,0.04154972143995191,0.09463408480342392,50,382
2017-04-01,0.02336064612707269,0.027172388990195924,0.003811742863123234,0.2692307692307692,0.047920009468845434,-0.04161043230810673,52,401
2017-07-01,-0.010530655418812877,-0.006788004546180813,0.003742650872632065,0.2727272727272727,0.05832802710766809,-0.11267098080107955,55,427
2017-10-01,0.05185500077679422,0.05545760424193117,0.0036026034651369557,0.2549019607843137,0.025985928204953417,0.12704390212093053,51,396
2018-01-01,-0.026678717182804627,-0.021982085087341726,0.0046966320954629,0.33962264150943394,-0.011015461506370077,-0.041620251610473176,53,417
2018-04-01,0.14612105087879976,0.15046524619856952,0.004344195319769749,0.3090909090909091,0.15144740909510424,-0.0480328710897191,55,429
2018-07-01,-0.020620103135658673,-0.017205472255593532,0.0034146308800651415,0.2545454545454545,0.022580589382359052,-0.0839894856608553,55,444
2018-10-01,-0.21378067025510608,-0.21057529776956374,0.003205372485542354,0.23529411764705882,-0.22230761876606714,0.010886979048567547,51,428
2019-01-01,0.09670831332655193,0.10048634451570214,0.0037780311891502166,0.2631578947368421,0.1615114131927857,-0.08684950621423702,57,465
2019-04-01,-0.08661036943230084,-0.08314189979809311,0.003468469634207731,0.24528301886792453,-0.02086862159458397,-0.16825353613501787,53,438
2019-07-01,-0.05399059129851859,-0.05013985476676637,0.003850736531752221,0.25925925925925924,-0.06407790162890883,0.16666928317402552,54,451
2019-10-01,0.15378430838062926,0.1562155712916982,0.0024312629110689234,0.16363636363636364,0.14689896098703442,0.00947772713021248,55,447
2020-01-01,-0.35265667155495556,-0.34868624200216786,0.003970429552787681,0.27450980392156865,-0.3749478959366125,-0.09132226973903745,51,423
2020-04-01,0.5368462440847266,0.5460276670520573,0.009181422967330762,0.5757575757575758,0.48768816280801475,0.10833931532530058,66,506
2020-07-01,0.04410725848221649,0.047975822095800064,0.0038685636135835683,0.25806451612903225,0.0928998550389519,0.027600020863991014,62,486
2020-10-01,0.3691033673367733,0.37203139520252826,0.0029280278657549787,0.19672131147540983,0.3548017919485331,0.01004070317484764,61,483
