date,close,volume
2016-08-01,20.83,105896
2016-08-02,20.97,76140
2016-08-03,21.02,75709
2016-08-04,20.86,49871
2016-08-05,21.04,52002
2016-08-08,20.81,36393
2016-08-09,21.04,50416
2016-08-10,20.92,41465
2016-08-11,20.85,91524
2016-08-12,20.69,57191
2016-08-15,21.09,73729
2016-08-16,20.84,57160
2016-08-17,21.08,71310
2016-08-18,21.04,39483
2016-08-19,20.8,57973
2016-08-22,21.05,120772
2016-08-23,20.92,132030
2016-08-24,20.97,130117
2016-08-25,20.79,75972
2016-08-26,20.71,68249
2016-08-29,21.37,147330
2016-08-30,23.89,935914
2016-08-31,24.27,438331
2016-09-01,25.59,303284
2016-09-02,25.86,141641
2016-09-06,25.64,211663
2016-09-07,26.36,148606
2016-09-08,26.22,86225
2016-09-09,25.83,122593
2016-09-12,26.47,146522
2016-09-13,25.91,119912
2016-09-14,25.87,99578
2016-09-15,26.32,88056
2016-09-16,26.47,368369
2016-09-19,26.1,130331
2016-09-20,26.3,149744
2016-09-21,26.89,73995
2016-09-22,27.71,222923
2016-09-23,27.22,110914
2016-09-26,26.87,68364
2016-09-27,26.84,84435
2016-09-28,26.7,126251
2016-09-29,26.42,97392
2016-09-30,27.18,95129
2016-10-03,27.23,154213
2016-10-04,27.16,109917
2016-10-05,27.34,91201
2016-10-06,26.57,65695
2016-10-07,26.52,83810
2016-10-10,26.79,80083
2016-10-11,25.78,90475
2016-10-12,25.75,75767
2016-10-13,25.54,117392
2016-10-14,25.25,58938
2016-10-17,24.89,68482
2016-10-18,25.54,120091
2016-10-19,25.67,75866
2016-10-20,25.73,36380
2016-10-21,25.58,47584
2016-10-24,25.1,49386
2016-10-25,25.2,176235
2016-10-26,25.65,74130
2016-10-27,25.75,155001
2016-10-28,26.05,85305
2016-10-31,25.95,89584
2016-11-01,26.1,112094
2016-11-02,26.75,110758
2016-11-03,26.05,268575
2016-11-04,26.2,92539
2016-11-07,26.5,82399
2016-11-08,26.55,53369
2016-11-09,28.1,185546
2016-11-10,29.55,209829
2016-11-11,28.7,219797
2016-11-14,28.9,120104
2016-11-15,28.4,69109
2016-11-16,28.15,64653
2016-11-17,28.3,97828
2016-11-18,28.15,98601
2016-11-21,28.2,68740
2016-11-22,28.075,111517
2016-11-23,28.05,100326
2016-11-25,28.0,100329
2016-11-28,28.1,140403
2016-11-29,27.75,102918
2016-11-30,27.45,113391
2016-12-01,26.95,99330
2016-12-02,26.7,53533
2016-12-05,26.8,111296
2016-12-06,27.6,136493
2016-12-07,27.35,70716
2016-12-08,27.2,139051
2016-12-09,27.45,135150
2016-12-12,27.2,72394
2016-12-13,27.45,95776
2016-12-14,27.1,59336
2016-12-15,28.05,382756
2016-12-16,28.75,727025
2016-12-19,29.95,125328
2016-12-20,29.4,107072
2016-12-21,29.5,60877
2016-12-22,29.15,96217
2016-12-23,29.8,54621
2016-12-27,29.3,35981
2016-12-28,28.55,46955
2016-12-29,28.6,55439
2016-12-30,29.3,81503
2017-01-03,29.6,120844
2017-01-04,29.45,144613
2017-01-05,29.45,22866
2017-01-06,29.2,21854
2017-01-09,28.95,77658
2017-01-10,28.75,80164
2017-01-11,28.6,93126
2017-01-12,27.95,73227
2017-01-13,28.75,49973
2017-01-17,27.75,43627
2017-01-18,28.0,94330
2017-01-19,27.45,53364
2017-01-20,27.85,47027
2017-01-23,27.7,53762
2017-01-24,27.5,66171
2017-01-25,27.45,87341
2017-01-26,27.15,42079
2017-01-27,27.15,59581
2017-01-30,26.2,110034
2017-01-31,26.7,197806
2017-02-01,27.0,84773
2017-02-02,26.8,63022
2017-02-03,27.2,87336
2017-02-06,28.0,180393
2017-02-07,29.1,530270
2017-02-08,29.25,270767
2017-02-09,30.25,192711
2017-02-10,30.5,136666
2017-02-13,30.15,125353
2017-02-14,30.0,90899
2017-02-15,29.95,89977
2017-02-16,29.75,86034
2017-02-17,29.15,67668
2017-02-21,29.55,79140
2017-02-22,29.15,53896
2017-02-23,29.0,70331
2017-02-24,28.6,90062
2017-02-27,28.4,150717
2017-02-28,27.85,81319
2017-03-01,28.5,108484
2017-03-02,28.25,46364
2017-03-03,28.1,75807
2017-03-06,27.3,48304
2017-03-07,27.05,59478
2017-03-08,27.25,86636
2017-03-09,27.7,101287
2017-03-10,27.95,78220
2017-03-13,27.3,70992
2017-03-14,27.3,62693
2017-03-15,28.05,66556
2017-03-16,28.1,82678
2017-03-17,28.4,265646
2017-03-20,27.85,70426
2017-03-21,27.25,52726
2017-03-22,27.2,67543
2017-03-23,27.35,43061
2017-03-24,27.7,59326
2017-03-27,27.75,43343
2017-03-28,27.75,41072
2017-03-29,27.5,36672
2017-03-30,28.1,63670
2017-03-31,28.1,99794
2017-04-03,27.7,98294
2017-04-04,27.25,80431
2017-04-05,26.75,79497
2017-04-06,27.55,78737
2017-04-07,28.05,71690
2017-04-10,26.95,41841
2017-04-11,27.3,43455
2017-04-12,27.5,37088
2017-04-13,27.2,38276
2017-04-17,27.95,52303
2017-04-18,27.8,73849
2017-04-19,27.55,41976
2017-04-20,28.4,82933
2017-04-21,28.3,67859
2017-04-24,28.45,75601
2017-04-25,28.65,46106
2017-04-26,29.55,66938
2017-04-27,30.0,82050
2017-04-28,29.75,74572
2017-05-01,30.15,66288
2017-05-02,29.75,126089
2017-05-03,29.5,74525
2017-05-04,30.35,46929
2017-05-05,30.2,74911
2017-05-08,29.85,49478
2017-05-09,32.0,206900
2017-05-10,33.6,215922
2017-05-11,33.3,170506
2017-05-12,33.5,109684
2017-05-15,34.5,118808
2017-05-16,34.95,108855
2017-05-17,33.95,159852
2017-05-18,34.35,161999
2017-05-19,34.1,97679
2017-05-22,34.45,194293
2017-05-23,34.55,118979
2017-05-24,35.05,120104
2017-05-25,34.75,134236
2017-05-26,34.45,162687
2017-05-30,34.7,223896
2017-05-31,35.25,269283
2017-06-01,36.25,133716
2017-06-02,34.9,162898
2017-06-05,35.4,124951
2017-06-06,35.2,112947
2017-06-07,35.75,116667
2017-06-08,35.9,145600
2017-06-09,35.5,129400
2017-06-12,34.65,127120
2017-06-13,34.7,134320
2017-06-14,34.85,214377
2017-06-15,34.85,88354
2017-06-16,36.0,289963
2017-06-19,36.55,138689
2017-06-20,36.7,169941
2017-06-21,37.45,218368
2017-06-22,37.2,127568
2017-06-23,37.65,209309
2017-06-26,37.45,158841
2017-06-27,37.25,81066
2017-06-28,38.1,153244
2017-06-29,37.5,139089
2017-06-30,37.05,94176
2017-07-03,37.0,62925
2017-07-05,36.8,175476
2017-07-06,36.0,310708
2017-07-07,35.95,241334
2017-07-10,36.1,238342
2017-07-11,37.45,263410
2017-07-12,37.9,173669
2017-07-13,37.55,98682
2017-07-14,37.6,90294
2017-07-17,38.05,149364
2017-07-18,38.15,117946
2017-07-19,37.85,105092
2017-07-20,37.75,165942
2017-07-21,38.3,170832
2017-07-24,38.1,144534
2017-07-25,38.5,109701
2017-07-26,38.6,164378
