date,close,volume
2015-09-03,44.53,2932537
2015-09-04,44.01,4195457
2015-09-08,44.89,4134947
2015-09-09,43.95,2964688
2015-09-10,44.34,2871193
2015-09-11,45.0,2476112
2015-09-14,44.47,2182175
2015-09-15,45.06,1999886
2015-09-16,44.51,4242562
2015-09-17,46.01,5470489
2015-09-18,45.12,8078649
2015-09-21,44.5,2502669
2015-09-22,44.23,2368410
2015-09-23,44.32,1802527
2015-09-24,43.59,3202025
2015-09-25,42.51,3498042
2015-09-28,39.96,8908016
2015-09-29,39.65,7327936
2015-09-30,41.18,4908517
2015-10-01,41.29,4131846
2015-10-02,43.02,4036770
2015-10-05,42.85,5467739
2015-10-06,41.39,4622168
2015-10-07,42.67,4182644
2015-10-08,43.22,4434607
2015-10-09,42.8,2862997
2015-10-12,42.71,2848060
2015-10-13,42.32,3285476
2015-10-14,42.38,2940841
2015-10-15,43.0,2481460
2015-10-16,43.93,4120374
2015-10-19,43.78,1924842
2015-10-20,43.09,2890406
2015-10-21,41.66,9780195
2015-10-22,40.8,8907977
2015-10-23,42.54,7391491
2015-10-26,42.35,2929346
2015-10-27,42.74,4570269
2015-10-28,43.34,3219143
2015-10-29,43.55,3019034
2015-10-30,43.01,3774428
2015-11-02,44.24,4297521
2015-11-03,46.63,8007228
2015-11-04,46.55,7718164
2015-11-05,45.46,5177517
2015-11-06,45.97,3496194
2015-11-09,45.8,3707943
2015-11-10,45.88,2963165
2015-11-11,45.08,2118879
2015-11-12,44.53,2858613
2015-11-13,44.85,3283657
2015-11-16,45.3,3532313
2015-11-17,45.77,3638669
2015-11-18,47.18,3377964
2015-11-19,46.9,2928496
2015-11-20,47.32,3679430
2015-11-23,46.96,3200258
2015-11-24,46.93,1713458
2015-11-25,46.97,2196761
2015-11-27,47.08,1155073
2015-11-30,46.7,3481867
2015-12-01,47.01,2956927
2015-12-02,46.37,2335144
2015-12-03,45.2,2465441
2015-12-04,46.46,2237818
2015-12-07,45.91,2108735
2015-12-08,45.94,1335773
2015-12-09,45.21,1768035
2015-12-10,46.1,2472294
2015-12-11,45.83,4233680
2015-12-14,46.59,3893818
2015-12-15,46.97,4154091
2015-12-16,47.09,3441544
2015-12-17,46.73,2642412
2015-12-18,46.6,5428675
2015-12-21,47.34,2467076
2015-12-22,47.72,2404647
2015-12-23,47.98,2368420
2015-12-24,48.13,965268
2015-12-28,47.9,928748
2015-12-29,48.33,1483846
2015-12-30,48.26,1453861
2015-12-31,47.92,1768460
2016-01-04,47.27,2871687
2016-01-05,48.01,3117022
2016-01-06,48.02,4670537
2016-01-07,46.56,4324437
2016-01-08,45.88,4946099
2016-01-11,44.58,4306864
2016-01-12,44.97,7774895
2016-01-13,43.25,4197604
2016-01-14,44.13,4794946
2016-01-15,43.38,4529139
2016-01-19,43.19,4594992
2016-01-20,43.79,5212889
2016-01-21,43.08,3777590
2016-01-22,43.4,3397483
2016-01-25,43.2,2364183
2016-01-26,43.87,3797639
2016-01-27,43.15,3242486
2016-01-28,42.84,5660560
2016-01-29,43.05,7032635
2016-02-01,42.96,4703045
2016-02-02,41.72,3441505
2016-02-03,41.31,5145113
2016-02-04,41.54,3949771
2016-02-05,40.91,4058061
2016-02-08,40.19,4314301
2016-02-09,39.86,6277573
2016-02-10,39.33,6629167
2016-02-11,39.36,8058209
2016-02-12,40.43,6734704
2016-02-16,40.43,5614323
2016-02-17,41.8,7226927
2016-02-18,42.02,5350351
2016-02-19,41.83,3844525
2016-02-22,42.77,3476629
2016-02-23,42.37,2498957
2016-02-24,42.37,3086771
2016-02-25,42.9,4135866
2016-02-26,42.36,2654311
2016-02-29,41.06,3550440
2016-03-01,42.1,5280733
2016-03-02,41.72,2508011
2016-03-03,41.08,4473742
2016-03-04,40.8,3557937
2016-03-07,41.2,3540458
2016-03-08,40.23,3259137
2016-03-09,40.46,4083719
2016-03-10,39.91,7999495
2016-03-11,41.87,5890901
2016-03-14,41.31,3338468
2016-03-15,40.72,7035117
2016-03-16,40.46,5147364
2016-03-17,39.72,7288060
2016-03-18,40.86,5812842
2016-03-21,41.62,5461655
2016-03-22,42.75,7592572
2016-03-23,42.64,5261521
2016-03-24,42.48,4796624
2016-03-28,42.18,2038308
2016-03-29,43.12,2763536
2016-03-30,44.02,5311700
2016-03-31,44.33,6326689
2016-04-01,44.99,4549824
2016-04-04,45.76,5400569
2016-04-05,45.85,6004348
2016-04-06,47.27,6181360
2016-04-07,47.19,5865559
2016-04-08,46.94,4872705
2016-04-11,46.67,3962142
2016-04-12,47.01,3634764
2016-04-13,47.5,3295670
2016-04-14,47.67,3065321
2016-04-15,48.11,3189355
2016-04-18,48.57,3034017
2016-04-19,48.56,2426212
2016-04-20,48.47,2702109
2016-04-21,48.44,2998927
2016-04-22,48.64,2117646
2016-04-25,47.32,5239550
2016-04-26,47.61,3360295
2016-04-27,47.46,2490103
2016-04-28,47.19,1888639
2016-04-29,47.03,3342808
2016-05-02,48.03,3705382
2016-05-03,48.15,4473739
2016-05-04,47.05,5430442
2016-05-05,48.24,3534534
2016-05-06,47.34,3499648
2016-05-09,47.5,6011174
2016-05-10,46.56,12371394
2016-05-11,46.0,5596451
2016-05-12,46.25,6171418
2016-05-13,46.39,3167516
2016-05-16,46.77,3694258
2016-05-17,46.5,2562566
2016-05-18,46.96,3498454
2016-05-19,46.43,2189232
2016-05-20,47.06,5065175
2016-05-23,46.4,2356010
2016-05-24,47.29,3450293
2016-05-25,47.0,4637693
2016-05-26,47.33,3116865
2016-05-27,47.18,2023188
2016-05-31,47.42,2804245
2016-06-01,47.85,2140723
2016-06-02,48.13,1751077
2016-06-03,47.93,2286990
2016-06-06,48.41,2006568
2016-06-07,48.35,2433152
2016-06-08,48.45,1827284
2016-06-09,48.14,2121841
2016-06-10,47.39,4378940
2016-06-13,46.19,2829876
2016-06-14,47.19,4245084
2016-06-15,47.22,3517855
2016-06-16,47.26,2366903
2016-06-17,46.44,4009953
2016-06-20,46.91,2543883
2016-06-21,47.29,2698758
2016-06-22,47.33,2640346
2016-06-23,47.9,2291503
2016-06-24,46.51,6423664
2016-06-27,45.42,5047270
2016-06-28,46.42,3628498
2016-06-29,47.24,3603850
2016-06-30,47.46,3769037
2016-07-01,47.45,2008304
2016-07-05,47.5,2655385
2016-07-06,48.09,3451627
2016-07-07,47.69,2338037
2016-07-08,48.5,2851969
2016-07-11,48.29,2011628
2016-07-12,48.87,1824095
2016-07-13,49.19,2574381
2016-07-14,49.98,2618327
2016-07-15,49.68,2088057
2016-07-18,49.72,2757160
2016-07-19,49.37,2305367
2016-07-20,50.25,2530702
2016-07-21,50.14,1721719
2016-07-22,50.26,1308113
2016-07-25,49.99,2053656
2016-07-26,49.92,2582557
2016-07-27,49.85,3930217
2016-07-28,50.06,2852855
2016-07-29,50.47,3504973
2016-08-01,50.4,3715417
2016-08-02,49.72,5500497
2016-08-03,51.21,5425422
2016-08-04,51.41,4520261
2016-08-05,51.09,4222031
2016-08-08,50.8,5174616
2016-08-09,50.93,3667152
2016-08-10,51.81,5086371
2016-08-11,52.07,3056889
2016-08-12,51.98,1980656
2016-08-15,52.38,2280767
2016-08-16,52.09,2696898
2016-08-17,52.3,3027602
2016-08-18,52.29,1842527
2016-08-19,52.54,2714250
2016-08-22,51.23,5297999
2016-08-23,51.25,3518734
2016-08-24,50.63,3262792
2016-08-25,50.47,2919317
2016-08-26,50.76,2707091
2016-08-29,50.76,2370656
2016-08-30,50.75,2878680
2016-08-31,51.1,3446680
2016-09-01,51.11,2695047
2016-09-02,51.26,2226546
2016-09-06,51.29,3957429
2016-09-07,52.04,3766819
2016-09-08,51.41,5517323
2016-09-09,50.39,3173250
2016-09-12,51.15,5678035
2016-09-13,50.32,3880000
2016-09-14,50.55,3544356
2016-09-15,50.72,3331049
2016-09-16,50.51,8679598
2016-09-19,50.32,2428959
2016-09-20,50.6,1722833
2016-09-21,51.06,2487488
2016-09-22,51.63,3173490
2016-09-23,51.51,2560491
2016-09-26,51.21,3266966
2016-09-27,51.87,3203389
2016-09-28,51.75,2842261
2016-09-29,51.02,2877920
2016-09-30,52.01,3971569
2016-10-03,52.36,2412695
2016-10-04,52.31,3189769
2016-10-05,52.18,2608084
2016-10-06,51.65,2702501
2016-10-07,51.85,3323648
2016-10-10,52.69,3119094
2016-10-11,50.96,7512167
2016-10-12,51.42,4602127
2016-10-13,51.02,2812177
2016-10-14,50.18,2485377
2016-10-17,50.03,2644607
2016-10-18,51.06,2032614
2016-10-19,51.11,1605234
2016-10-20,51.3,1497785
2016-10-21,50.94,2032227
2016-10-24,51.03,1674033
2016-10-25,49.99,3557260
2016-10-26,48.77,3930051
2016-10-27,48.77,2564509
2016-10-28,48.56,3168268
2016-10-31,47.8,4635765
2016-11-01,47.25,8722821
2016-11-02,50.11,8106616
2016-11-03,48.95,4550193
2016-11-04,49.94,4234161
2016-11-07,49.98,9364491
2016-11-08,50.33,3852221
2016-11-09,51.0,5102875
2016-11-10,51.09,5661784
2016-11-11,50.61,3527011
2016-11-14,48.96,3681828
2016-11-15,49.15,5996815
2016-11-16,48.84,2941523
2016-11-17,49.21,3645088
2016-11-18,49.89,4747938
2016-11-21,50.0,2730212
2016-11-22,49.63,3018483
2016-11-23,50.18,2056184
2016-11-25,50.18,804749
2016-11-28,50.15,2695157
2016-11-29,50.45,2314144
2016-11-30,50.38,3782081
2016-12-01,49.16,4252362
2016-12-02,49.1,3183437
2016-12-05,49.82,2578193
2016-12-06,50.22,2573040
2016-12-07,51.26,4037819
2016-12-08,51.68,3217027
2016-12-09,51.89,2664496
2016-12-12,50.92,5021825
2016-12-13,51.05,5177724
2016-12-14,50.84,2890470
2016-12-15,52.32,3995397
2016-12-16,52.46,3959794
2016-12-19,52.39,2137592
2016-12-20,53.1,2580756
2016-12-21,53.12,2755192
2016-12-22,53.26,1515790
2016-12-23,53.78,1942469
2016-12-27,53.72,1344976
2016-12-28,53.44,1241854
2016-12-29,53.62,1047017
2016-12-30,53.53,1701204
2017-01-03,53.59,3580369
2017-01-04,54.11,3316309
2017-01-05,53.93,2469121
2017-01-06,54.1,2845753
2017-01-09,53.95,2123301
2017-01-10,53.93,2087082
2017-01-11,53.31,3400547
2017-01-12,53.39,1513688
2017-01-13,53.74,2458676
2017-01-17,53.22,2213400
2017-01-18,53.3,3199880
2017-01-19,53.5,2902544
2017-01-20,53.97,3573514
2017-01-23,53.75,2978626
2017-01-24,53.78,2490862
2017-01-25,54.0,5709082
2017-01-26,53.84,2272268
2017-01-27,54.65,2326838
2017-01-30,54.27,2317125
2017-01-31,54.94,3616460
2017-02-01,55.32,2492158
2017-02-02,55.7,2723044
2017-02-03,55.92,2309365
2017-02-06,55.77,2894262
2017-02-07,55.98,2402728
2017-02-08,55.96,2888874
