rebalance_date,leg,spread_bps,borrow_bps,avg_dvol,illiq
2015-04-01,long,92.41059597347369,185.76986745026315,1110635.933,1.9008340948405155e-08
2015-04-01,long,99.21632258694737,198.53060485052632,1827120.9690333332,1.9000536619203253e-08
2015-04-01,long,89.51612210526315,180.34272894736844,1039145.9526666666,1.880061463328518e-08
2015-04-01,long,98.29973782652631,196.81200842473683,1177919.635666667,1.849155983932038e-08
2015-04-01,long,97.89089340547369,196.04542513526317,1877462.6116666666,1.8480310399797603e-08
2015-04-01,long,93.96507402105263,188.68451378947367,1349612.5430000003,1.8316369160834578e-08
2015-04-01,long,98.83445854736843,197.81460977631582,1551922.9528333333,1.812646965365086e-08
2015-04-01,long,99.90277894736842,199.81771052631578,1321476.55,1.748827053456677e-08
2015-04-01,long,93.84751141894736,188.46408391052634,2172541.121083333,1.7401197759040033e-08
2015-04-01,long,96.19957781768422,192.87420840815793,1644815.1123333338,1.7383064544317452e-08
2015-04-01,long,79.96519192168421,162.4347348531579,1576301.7206666665,1.6669242908781904e-08
2015-04-01,long,72.41135719663157,148.27129474368422,1674539.623,1.5736295760491866e-08
2015-04-01,long,94.01165423157893,188.77185168421053,1148105.5998333332,1.5052426788887684e-08
2015-04-01,long,91.86966736842105,184.75562631578947,1418370.1511666668,1.5044069310952546e-08
2015-04-01,long,81.91905688421053,166.09823165789476,1455962.5481666666,1.449208467858196e-08
2015-04-01,long,85.01728320505264,171.90740600947368,1691482.2423333335,1.4436276406198646e-08
2015-04-01,long,97.72768336842105,195.73940631578947,3445902.1778333336,1.422068802662711e-08
2015-04-01,long,76.5004547368421,155.93835263157897,1246799.8666666667,1.4154864479996668e-08
2015-04-01,long,95.17378636294737,190.95084943052632,1122960.6219166669,1.3477594302623534e-08
2015-04-01,long,93.70785334736841,188.2022250263158,2304036.4244999993,1.340388359367579e-08
2015-04-01,long,91.70682013052631,184.45028774473684,1332114.449,1.2627165420151525e-08
2015-04-01,long,86.89067402442106,175.42001379578946,1067260.1388333333,1.2531835169298889e-08
2015-04-01,long,92.50885136842103,185.95409631578949,1665377.995666667,1.2216695106503492e-08
2015-04-01,long,87.92694909642105,177.3630295557895,1692999.5373333336,1.1486516387884557e-08
2015-04-01,long,74.46418741894738,152.12035141052633,1215282.9938333335,1.118741665128689e-08
2015-04-01,long,76.46809010526316,155.87766894736842,1733784.6479999998,1.1012353884678972e-08
2015-04-01,long,77.06384367536842,156.9947068913158,2452549.322166667,1.0875180579984123e-08
2015-04-01,long,96.92025978442105,194.2254870957895,1402725.7341666666,1.0856137545550284e-08
2015-04-01,long,96.1660548871579,192.81135291342105,5729077.869833334,1.084700693618212e-08
2015-04-01,long,87.3793414736842,176.33626526315788,2030250.4778333334,1.084332429684845e-08
2015-04-01,long,95.55423715578947,191.66419466710528,1111402.5146666667,1.0823101536928224e-08
2015-04-01,long,85.363644816,172.55683403000003,1396069.7211666668,1.0815328094121222e-08
2015-04-01,long,85.43517977178948,172.69096207210526,2184281.441166667,1.0805885906044696e-08
2015-04-01,long,93.14026105263157,187.1379894736842,1455343.3514999999,1.0743469637730052e-08
2015-04-01,long,80.85503676968419,164.1031939431579,1955855.7025000001,1.0710489093716041e-08
2015-04-01,long,95.35966935578948,191.29938004210527,2654692.2246666667,1.0701001228048104e-08
2015-04-01,long,85.16025536842105,172.1754788157895,1355647.9193333334,1.0649411041910519e-08
2015-04-01,long,90.92215579452632,182.97904211473687,2083210.0633333332,1.0592023787661378e-08
2015-04-01,long,89.95917256,181.17344855000002,1251726.0325,1.042986108821305e-08
2015-04-01,long,93.38191912421053,187.59109835789477,2140005.8538333336,1.0381652963353682e-08
2015-04-01,long,95.06736280842105,190.75130526578945,2634956.499416666,1.0314914027362666e-08
2015-04-01,long,97.29938002105263,194.9363375394737,1164617.4341666666,1.0291608169492627e-08
2015-04-01,long,97.37217237263158,195.0728231986842,4049190.4614999997,1.02604918027186e-08
2015-04-01,long,90.30924552631579,181.8298353618421,2850852.823666666,1.0162745603511037e-08
2015-04-01,long,76.34801290021052,155.65252418789473,1219503.6378333336,1.0160948498851694e-08
2015-04-01,long,91.46749263157896,184.00154868421052,2035078.6982500001,1.0123571748526097e-08
2015-04-01,long,93.98971831578947,188.73072184210525,1415985.1955,1.0031627201633232e-08
2015-04-01,long,91.57992171452632,184.21235321473685,2956738.816666667,9.805953870056355e-09
2015-04-01,long,87.44882387705263,176.46654476947367,2829970.933833333,9.791052253659777e-09
2015-04-01,long,91.17023663157894,183.44419368421052,3275953.1661666664,9.742074034631565e-09
2015-04-01,long,70.45620884210527,144.60539157894738,1933542.752,9.675222415391846e-09
2015-04-01,long,98.7033557608421,197.56879205157895,1792609.9306666667,9.593756880515867e-09
2015-04-01,long,80.95713936842105,164.29463631578946,3695864.921333333,9.519182490739805e-09
2015-04-01,long,96.99568577010527,194.36691081894736,3754464.8622500007,8.545969334264242e-09
2015-04-01,long,95.69800396421051,191.93375743289474,4373820.652583333,8.464993337534587e-09
2015-04-01,long,83.18110656842106,168.4645748157895,2584202.8436666667,8.288045543292745e-09
2015-04-01,short,29.081906981052626,67.02857558947369,10446324.702166665,1.251347825075547e-09
2015-04-01,short,29.318319157894724,67.47184842105263,16575062.45,1.206362423978646e-09
2015-04-01,short,39.666551999999996,86.874785,21698392.62666667,1.205899425768954e-09
2015-04-01,short,31.123752933473682,70.85703675026316,12896937.030166667,1.1928555122902429e-09
2015-04-01,short,30.221008769684204,69.1643914431579,14692263.627583334,1.1911578661692824e-09
2015-04-01,short,73.09934417684211,149.56127033157895,9829760.016666668,1.1887455122239438e-09
2015-04-01,short,35.09285612968422,78.29910524315792,20143610.584333338,1.1882626254890343e-09
2015-04-01,short,45.15231019452632,97.16058161473687,6625042.495833333,1.1486917823227572e-09
2015-04-01,short,28.277146105263157,65.51964894736844,7592873.444666668,1.1437361937200227e-09
2015-04-01,short,41.86992421052633,91.00610789473686,10554895.597000001,1.1434084293456647e-09
2015-04-01,short,42.968759778947366,93.06642458552632,6682409.91525,1.1418388087066968e-09
2015-04-01,short,23.97862601431581,57.45992377684214,19649774.479999997,1.132326928097775e-09
2015-04-01,short,75.86957428210526,154.75545177894736,15969227.655833334,1.1208281980631434e-09
2015-04-01,short,27.905684210526303,64.82315789473684,9879802.419833334,1.1131589811145886e-09
2015-04-01,short,41.38711578947368,90.10084210526317,10434673.669833332,1.1072353418946077e-09
2015-04-01,short,44.52610947368421,95.98645526315791,9340870.5875,1.1004223299664676e-09
2015-04-01,short,28.75079157894737,66.40773421052633,15422673.886916667,1.100290491061314e-09
2015-04-01,short,37.351208664,82.53351624500002,11124995.494166669,1.0908821041346492e-09
2015-04-01,short,53.70302905263157,113.19317947368421,20729092.14058334,1.0792342815479951e-09
2015-04-01,short,35.45801378778948,78.98377585210527,8700976.2225,1.0594388582621662e-09
2015-04-01,short,41.157130342736835,89.66961939263157,11684144.429499997,1.0517586839775803e-09
2015-04-01,short,39.22324042105263,86.04357578947369,11501754.8405,1.041919822498011e-09
2015-04-01,short,35.62367578947368,79.29439210526317,10078442.789333334,1.0390895919777345e-09
2015-04-01,short,35.18056083873685,78.4635515726316,10467251.321500001,1.0168182748385528e-09
2015-04-01,short,25.564334859789472,60.43312786210526,17355034.65616667,1.0160007877367257e-09
2015-04-01,short,58.383569239578954,121.96919232421055,13685207.404000003,1.015270523092661e-09
2015-04-01,short,61.803185263157886,128.38097236842106,15836351.718833333,1.0076214665066182e-09
2015-04-01,short,29.91456038778948,68.58980072710527,11673718.359666666,1.0056138723436627e-09
2015-04-01,short,24.489187248421047,58.41722609078949,18820510.391666666,1.0032165936596146e-09
2015-04-01,short,20.909992400000007,51.70623575000002,12226050.109833334,1.0012199201690143e-09
2015-04-01,short,34.17234063157895,76.57313868421053,8902356.1925,9.992119497974188e-10
2015-04-01,short,56.17323986778948,117.82482475210529,8480248.127333334,9.96957998368682e-10
2015-04-01,short,48.21481263157896,102.90277368421054,11669481.489333333,9.82867979772166e-10
2015-04-01,short,24.389898105263157,58.231058947368425,16639315.429666668,9.80366299868676e-10
2015-04-01,short,32.85822669726316,74.10917505736843,11545748.733000001,9.771093848682959e-10
2015-04-01,short,59.840919242105265,124.70172357894737,14256170.327666664,9.44897810725764e-10
2015-04-01,short,74.85167449684211,152.84688968157894,58645097.82850001,9.336452357770106e-10
2015-04-01,short,64.77041547873684,133.94452902263157,13379796.227249999,9.274667581640716e-10
2015-04-01,short,47.609431578947365,101.76768421052631,10147899.575500002,9.26448697146722e-10
2015-04-01,short,37.535378375578944,82.87883445421053,11439029.443333333,9.19412769542718e-10
2015-04-01,short,28.71057470736842,66.3323275763158,31253490.533333335,8.988293311138084e-10
2015-04-01,short,48.79053229642105,103.98224805578948,16547394.125833334,8.753194229514813e-10
2015-04-01,short,67.92371368421053,139.85696315789474,40956994.37433334,8.575853987800651e-10
2015-04-01,short,63.160306738105255,130.92557513394738,15333111.953666667,8.38203508667937e-10
2015-04-01,short,42.22031614105263,91.66309276447369,18898316.020333335,8.341434118908139e-10
2015-04-01,short,26.529293712842104,62.242425711578946,14240612.179666666,7.893092655104507e-10
2015-04-01,short,51.259288512000005,108.61116596000002,32412477.266666662,7.585062510550161e-10
2015-04-01,short,57.195339975578946,119.74126245421053,31061684.349916663,7.475305248025091e-10
2015-04-01,short,26.55464968421053,62.28996815789475,29442187.392000005,7.369054637243581e-10
2015-04-01,short,34.80167628042105,77.75314302578947,18538424.702,7.275021267262336e-10
