year,ticker,company,entry_date,exit_date,return,price_col
2018,SYBX,SYNLOGIC INC,2018-06-11,2018-06-22,0.10871905274488691,adjClose
2018,TTOO,T2 BIOSYSTEMS INC,2018-06-11,2018-06-22,-0.09012875536480691,adjClose
2018,TNDM,TANDEM DIABETES CARE INC,2018-06-11,2018-06-22,0.417636252296387,adjClose
2018,TLRA,TELARIA INC,2018-06-11,2018-06-22,-0.05227272727272736,adjClose
2018,TDW,TIDEWATER INC,2018-06-11,2018-06-22,-0.06583688175527425,adjClose
2018,CLUB,TOWN SPORTS INTL,2018-06-11,2018-06-22,0.03913043478241951,adjClose
2018,TZOO,TRAVELZOO,2018-06-11,2018-06-22,-0.08264462809917361,adjClose
2018,TYME,TYME,2018-06-11,2018-06-22,0.3588039867109636,adjClose
2018,UBX,UNITY BIOTECHNOLOGY,2018-06-11,2018-06-22,0.0026631158455392434,adjClose
2018,USAP,UNIV STAINLESS AND ALLOY,2018-06-11,2018-06-22,0.003664495114006572,adjClose
2018,UMRX,UNUM THERAPEUTICS,2018-06-11,2018-06-22,0.08551617873651773,adjClose
2018,USAK,USA TRUCK INC,2018-06-11,2018-06-22,-0.047538914598233006,adjClose
2018,VSTM,VERASTEM INC,2018-06-11,2018-06-22,0.3703041144901611,adjClose
2018,VCEL,VERICEL CORP,2018-06-11,2018-06-22,-0.1881918819188192,adjClose
2018,VKTX,VIKING THERAPEUTICS INC,2018-06-11,2018-06-22,0.043314500941619594,adjClose
2018,VTL,VITAL THERAPIES INC,2018-06-11,2018-06-22,0.23222748815165883,adjClose
2018,VUZI,VUZIX CORP,2018-06-11,2018-06-22,0.10144927536231862,adjClose
2018,WSC,WILLSCOT CORPORATION,2018-06-11,2018-06-22,0.28270042193451705,adjClose
2018,XOMA,XOMA CORP,2018-06-11,2018-06-22,-0.035030359645025655,adjClose
2018,ZFGN,ZAFGEN INC,2018-06-11,2018-06-22,0.08079268292682928,adjClose
2018,ZN,ZION OIL & GAS INC,2018-06-11,2018-06-22,0.25732899022801314,adjClose
2018,ZS,ZSCALER,2018-06-11,2018-06-22,-0.11199999999999999,adjClose
2019,ACER,ACER THERAPEUTICS INC,2019-06-10,2019-06-28,-0.7598522167487685,adjClose
2019,AFMD,AFFIMED NV,2019-06-10,2019-06-28,-0.04013377926421402,adjClose
2019,AIRG,AIRGAIN INC,2019-06-10,2019-06-28,0.05754857997010454,adjClose
2019,ATEC,ALPHATEC HOLDINGS,2019-06-10,2019-06-28,-0.008733624454148492,adjClose
2019,AMTB,AMERANT BANCORP INC (A),2019-06-10,2019-06-28,0.06138933764105725,adjClose
2019,AMSC,AMERICAN SUPERCONDUCTOR,2019-06-10,2019-06-28,0.1275820170109354,adjClose
2019,AVXL,ANAVEX LIFE SCIENCES,2019-06-10,2019-06-28,0.10855263157894735,adjClose
2019,AM,ANTERO MIDSTREAM CORP,2019-06-10,2019-06-28,-0.10188087773552124,adjClose
2019,APPN,APPIAN,2019-06-10,2019-06-28,0.11775643012085513,adjClose
2019,APYX,APYX MEDICAL INC,2019-06-10,2019-06-28,0.160621761658031,adjClose
2019,ARES,ARES MANAGEMENT CORP,2019-06-10,2019-06-28,0.02054638760704841,adjClose
2019,ALOT,ASTRONOVA INC,2019-06-10,2019-06-28,0.016095534787264887,adjClose
2019,AXLA,AXCELLA HEALTH,2019-06-10,2019-06-28,-0.2936267071320182,adjClose
2019,AXSM,AXSOME THERAPEUTICS INC,2019-06-10,2019-06-28,0.20046620046620056,adjClose
2019,BAND,BANDWIDTH CLASS A,2019-06-10,2019-06-28,0.024863387978141915,adjClose
2019,BFC,BANK FIRST NATIONAL,2019-06-10,2019-06-28,-0.026102812933500252,adjClose
2019,BYND,BEYOND MEAT,2019-06-10,2019-06-28,-0.044140392623438385,adjClose
2019,BYSI,BEYONDSPRING,2019-06-10,2019-06-28,0.4023668639053255,adjClose
2019,BDSI,BIODELIVERY SCIENCES,2019-06-10,2019-06-28,0.054421768707483054,adjClose
2019,BLFS,BIOLIFE SOLUTIONS INC,2019-06-10,2019-06-28,-0.06611570247933884,adjClose
2019,BTAI,BIOXCEL THERAPEUTICS,2019-06-10,2019-06-28,0.006427915518824712,adjClose
2019,BE,BLOOM ENERGY,2019-06-10,2019-06-28,0.17641418983700863,adjClose
2019,BRID,BRIDGFORD FOODS CORP,2019-06-10,2019-06-28,0.05047652665019431,adjClose
2019,MNRL,BRIGHAM MINERALS,2019-06-10,2019-06-28,0.03421686746868979,adjClose
2019,CARE,CARTER BANK & TRUST,2019-06-10,2019-06-28,-0.03186274509585296,adjClose
2019,YCBD,CBDMD INC,2019-06-10,2019-06-28,-0.008403361344537785,adjClose
2019,CVM,CEL-SCI CORP,2019-06-10,2019-06-28,0.4650349650349652,adjClose
2019,CERC,CERECOR INC,2019-06-10,2019-06-28,0.09236947791164662,adjClose
2019,CHAP,CHAPARRAL ENERGY INC,2019-06-10,2019-06-28,0.27989130434782594,adjClose
2019,CKPT,CHECKPOINT THERAPEUTICS,2019-06-10,2019-06-28,-0.345572354211663,adjClose
2019,CHMA,CHIASMA INC,2019-06-10,2019-06-28,-0.055625790139064546,adjClose
2019,CMCT,CIM COMMERCIAL TRUST,2019-06-10,2019-06-28,0.01189845215759866,adjClose
2019,CODA,CODA OCTOPUS GROUP INC,2019-06-10,2019-06-28,0.2998007968127492,adjClose
2019,CLCT,COLLECTORS UNIVERSE INC,2019-06-10,2019-06-28,0.160413268078744,adjClose
2019,CBAN,COLONY BANKCORP INC,2019-06-10,2019-06-28,0.013755980860471029,adjClose
2019,SCOR,COMSCORE INC,2019-06-10,2019-06-28,-0.3886255924170616,adjClose
2019,CRK,COMSTOCK RESOURCES INC,2019-06-10,2019-06-28,0.15560165973669404,adjClose
2019,BBCP,CONCRETE PUMPING,2019-06-10,2019-06-28,0.1636363636470115,adjClose
2019,CFMS,CONFORMIS INC,2019-06-10,2019-06-28,-0.07430997876857748,adjClose
2019,ROAD,CONSTRUCTION PARTNERS,2019-06-10,2019-06-28,0.14656488549618318,adjClose
2019,CTRA,CONTURA ENERGY,2019-06-10,2019-06-28,-0.05045492142033725,adjClose
2019,CVRS,CORINDUS VASC ROBOTICS,2019-06-10,2019-06-28,-0.00666666666666671,adjClose
2019,CRMD,CORMEDIX INC,2019-06-10,2019-06-28,0.2121621621621621,adjClose
2019,CRTX,CORTEXYME,2019-06-10,2019-06-28,0.6605468750000001,adjClose
2019,DHX,DHI GROUP INC,2019-06-10,2019-06-28,-0.016528925619834767,adjClose
2019,DSSI,DIAMOND S SHIPPING,2019-06-10,2019-06-28,0.09145299145299157,adjClose
2019,APPS,DIGITAL TURBINE INC,2019-06-10,2019-06-28,0.13378684807256236,adjClose
2019,DNBF,DNB FINL CORP,2019-06-10,2019-06-28,-0.011777777776878162,adjClose
2019,DBX,DROPBOX,2019-06-10,2019-06-28,0.10158311345646442,adjClose
2019,DSPG,DSP GROUP INC,2019-06-10,2019-06-28,0.0,adjClose
2019,EFC,ELLINGTON FINANCIAL,2019-06-10,2019-06-28,0.014689968701157907,adjClose
2019,EB,EVENTBRITE,2019-06-10,2019-06-28,-0.01098901098901095,adjClose
2019,EVER,EVERQUOTE,2019-06-10,2019-06-28,0.03585657370517925,adjClose
2019,EVFM,EVOFEM BIOSCIENCES INC,2019-06-10,2019-06-28,0.04402515723270417,adjClose
2019,EYPT,EYEPOINT PHARMACEUTICALS,2019-06-10,2019-06-28,0.11564625850340127,adjClose
2019,FCAP,FIRST CAPITAL INC,2019-06-10,2019-06-28,0.05908363619775758,adjClose
2019,FNCB,FNCB BANCORP INC,2019-06-10,2019-06-28,0.07500000000472085,adjClose
2019,FRAF,FRANKLIN FINANCIAL SERV,2019-06-10,2019-06-28,-0.014987080103116335,adjClose
2019,GALT,GALECTIN THERAPEUTICS,2019-06-10,2019-06-28,0.10666666666666669,adjClose
2019,GNE,GENIE ENERGY LTD,2019-06-10,2019-06-28,0.1414790996807973,adjClose
2019,GEOS,GEOSPACE TECHNOLOGIES,2019-06-10,2019-06-28,0.20111287758346585,adjClose
2019,GNLN,GREENLANE HOLDINGS,2019-06-10,2019-06-28,-0.3610926049300467,adjClose
2019,GSIT,GSI TECHNOLOGY,2019-06-10,2019-06-28,0.08207070707070718,adjClose
2019,GTYH,GTY TECHNOLOGY HOLDINGS,2019-06-10,2019-06-28,-0.1307106598984772,adjClose
2019,HNGR,HANGER INC,2019-06-10,2019-06-28,0.021333333333333204,adjClose
2019,HWBK,HAWTHORN BANCSHARES INC,2019-06-10,2019-06-28,0.0727838319999301,adjClose
2019,HFFG,HF FOODS GROUP INC,2019-06-10,2019-06-28,1.035672514619883,adjClose
2019,HOOK,HOOKIPA PHARMA,2019-06-10,2019-06-28,-0.1701602959309494,adjClose
2019,IDT,IDT CORP,2019-06-10,2019-06-28,0.27628032344145614,adjClose
2019,INSG,INSEEGO CORP,2019-06-10,2019-06-28,0.01483050847457612,adjClose
2019,INSE,INSPIRED ENTERTAINMENT,2019-06-10,2019-06-28,0.103267973856209,adjClose
2019,IMXI,INTERNATIONAL MONEY EXP,2019-06-10,2019-06-28,0.02026049204052094,adjClose
2019,JHG,JANUS HENDERSON GROUP,2019-06-10,2019-06-28,-0.021490626424761294,adjClose
2019,KLDO,KALEIDO BIOSCIENCES,2019-06-10,2019-06-28,-0.18596491228070178,adjClose
2019,KALV,KALVISTA PHARMACEUTICALS,2019-06-10,2019-06-28,0.10916374561842757,adjClose
2019,KRYS,KRYSTAL BIOTECH,2019-06-10,2019-06-28,0.2584375000000001,adjClose
2019,LEE,LEE ENTERPRISES INC,2019-06-10,2019-06-28,-0.008849557522124019,adjClose
2019,LFVN,LIFEVANTAGE CORP,2019-06-10,2019-06-28,0.21535580524175257,adjClose
2019,LXFR,LUXFER HOLDINGS,2019-06-10,2019-06-28,0.10950226244560923,adjClose
2019,LYFT,LYFT,2019-06-10,2019-06-28,0.15768146582100062,adjClose
2019,MFNC,MACKINAC FINL CORP,2019-06-10,2019-06-28,0.027711122212413564,adjClose
2019,MGY,MAGNOLIA OIL & GAS (A),2019-06-10,2019-06-28,0.03392857142646766,adjClose
2019,MNSB,MAINSTREET BANCSHARES,2019-06-10,2019-06-28,-0.056314699793994394,adjClose
2019,MCHX,MARCHEX INC,2019-06-10,2019-06-28,0.14634146341463428,adjClose
2019,MRKR,MARKER THERAPEUTICS INC,2019-06-10,2019-06-28,0.3992932862190812,adjClose
2019,MEC,MAYVILLE ENGINEERING,2019-06-10,2019-06-28,0.0036363636363636598,adjClose
2019,MBTF,MBT FINL CORP,2019-06-10,2019-06-28,0.02349336057155882,adjClose
2019,MFIN,MEDALLION FINANCIAL,2019-06-10,2019-06-28,-0.02460202605023798,adjClose
2019,MLND,MILLENDO THERAPEUTICS,2019-06-10,2019-06-28,-0.14749262536873153,adjClose
2019,MSON,MISONIX INC,2019-06-10,2019-06-28,0.03712770297837609,adjClose
2019,MMAC,MMA CAPITAL HOLDINGS INC,2019-06-10,2019-06-28,-0.04643874643874646,adjClose
2019,MDB,MONGODB,2019-06-10,2019-06-28,-0.11760269203991647,adjClose
2019,NESR,NATIONAL ENERGY SERVICES,2019-06-10,2019-06-28,0.021126760563380254,adjClose
2019,NXTC,NEXTCURE,2019-06-10,2019-06-28,-0.04158669225847733,adjClose
2019,NGM,NGM BIOPHARMACEUTICALS,2019-06-10,2019-06-28,0.06472727272727274,adjClose
2019,NG,NOVAGOLD RESOURCES INC,2019-06-10,2019-06-28,0.44852941176470584,adjClose
2019,NRCG,NRC GROUP HOLDINGS CORP,2019-06-10,2019-06-28,0.30210772833723665,adjClose
2019,OSW,ONESPAWORLD HOLDINGS,2019-06-10,2019-06-28,0.14729829755346868,adjClose
2019,OPRX,OPTIMIZERX CORP,2019-06-10,2019-06-28,0.21712997746055596,adjClose
2019,ORGO,ORGANOGENESIS,2019-06-10,2019-06-28,0.041095890410958846,adjClose
2019,OEC,ORION ENGINEERED CARBONS,2019-06-10,2019-06-28,0.046101056513206506,adjClose
2019,PD,PAGERDUTY,2019-06-10,2019-06-28,-0.05616850551654973,adjClose
2019,PLMR,PALOMAR HOLDINGS,2019-06-10,2019-06-28,0.02691157624946605,adjClose
2019,TEUM,PARETEUM,2019-06-10,2019-06-28,-0.13,adjClose
2019,PKD,PARKER DRILLING ORD,2019-06-10,2019-06-28,0.051321928460342336,adjClose
2019,PSN,PARSONS,2019-06-10,2019-06-28,0.15766331658291466,adjClose
2019,PAYS,PAYSIGN INC,2019-06-10,2019-06-28,0.12827004219409277,adjClose
2019,PCMI,PCM INC,2019-06-10,2019-06-28,0.3746567281286779,adjClose
2019,PHUN,PHUNWARE INC,2019-06-10,2019-06-28,-0.2963800904974885,adjClose
2019,DTIL,PRECISION BIOSCIENCES,2019-06-10,2019-06-28,0.024748646558391485,adjClose
2019,PNRG,PRIMEENERGY RESOURCES,2019-06-10,2019-06-28,-0.021102941176470602,adjClose
2019,PRTH,PRIORITY TECHNOLOGY,2019-06-10,2019-06-28,0.2911184210526314,adjClose
2019,PTGX,PROTAGONIST THERAPEUTICS,2019-06-10,2019-06-28,-0.009001636661211232,adjClose
2019,PROV,PROVIDENT FINL HLDGS INC,2019-06-10,2019-06-28,0.043240556664438046,adjClose
2019,RFL,RAFAEL HOLDINGS,2019-06-10,2019-06-28,0.474358974356041,adjClose
2019,RRBI,RED RIVER BANCSHARES,2019-06-10,2019-06-28,0.0030017596526343837,adjClose
2019,RRTS,ROADRUNNER TRNSN SVCS,2019-06-10,2019-06-28,0.16463414634146356,adjClose
2019,ROAN,ROAN RESOURCES,2019-06-10,2019-06-28,-0.06951871657754016,adjClose
2019,SIC,SELECT INTERIOR CONCEPTS,2019-06-10,2019-06-28,0.07970342910101968,adjClose
2019,SHSP,SHARPSPRING INC,2019-06-10,2019-06-28,-0.10413793103448277,adjClose
2019,SWAV,SHOCKWAVE MEDICAL,2019-06-10,2019-06-28,-0.13526204180551338,adjClose
2019,SILK,SILK ROAD MEDICAL,2019-06-10,2019-06-28,-0.011222199551111922,adjClose
2019,SMAR,SMARTSHEET,2019-06-10,2019-06-28,0.09230422026630558,adjClose
2019,SOLY,SOLITON INC,2019-06-10,2019-06-28,-0.1787709497206703,adjClose
2019,SONM,SONIM TECHNOLOGIES,2019-06-10,2019-06-28,-0.25685931115002913,adjClose
2019,SPFI,SOUTH PLAINS FINANCIAL,2019-06-10,2019-06-28,-0.061967026719432106,adjClose
2019,SPOT,SPOTIFY TECHNOLOGY SA,2019-06-10,2019-06-28,0.05020469726352084,adjClose
2019,SRT,STARTEK INC,2019-06-10,2019-06-28,0.0394402035623409,adjClose
2019,SFIX,STITCH FIX CLASS A,2019-06-10,2019-06-28,0.13802917111348267,adjClose
2019,SBBP,STRONGBRIDGE BIOPHARMA,2019-06-10,2019-06-28,0.04682274247491636,adjClose
2019,SNCR,SYNCHRONOSS TECHNOLOGY,2019-06-10,2019-06-28,0.15812591508052698,adjClose
2019,TH,TARGET HOSPITALITY (A),2019-06-10,2019-06-28,-0.09811694747274535,adjClose
2019,TCRR,TCR2 THERAPEUTICS,2019-06-10,2019-06-28,-0.1274390243902438,adjClose
2019,TESS,TESSCO TECHNOLOGIES INC,2019-06-10,2019-06-28,0.016505406941274448,adjClose
2019,JYNT,THE JOINT CORP,2019-06-10,2019-06-28,0.0911270983213428,adjClose
2019,TRNS,TRANSCAT INC,2019-06-10,2019-06-28,0.047911547911547725,adjClose
2019,TMDX,TRANSMEDICS GROUP,2019-06-10,2019-06-28,0.09066967644845758,adjClose
2019,TPTX,TURNING PT THERAPEUTICS,2019-06-10,2019-06-28,0.11141452758055714,adjClose
2019,USWS,U.S. WELL SERVICES,2019-06-10,2019-06-28,-0.2288,adjClose
2019,UBER,UBER TECHNOLOGIES,2019-06-10,2019-06-28,0.08847688336071347,adjClose
2019,URGN,UROGEN PHARMA,2019-06-10,2019-06-28,-0.019104803493449896,adjClose
2019,VRRM,VERRA MOBILITY CORP,2019-06-10,2019-06-28,0.059061488673139095,adjClose
2019,VNCE,VINCE HOLDING CORP,2019-06-10,2019-06-28,0.09669811320754707,adjClose
2019,WTRH,WAITR HOLDINGS INC,2019-06-10,2019-06-28,0.029459901800327204,adjClose
2019,WTRE,WATFORD HOLDINGS,2019-06-10,2019-06-28,0.012236806981171133,adjClose
2019,WRTC,WRAP TECHNOLOGIES,2019-06-10,2019-06-28,-0.08529411764705885,adjClose
2019,XBIT,XBIOTECH INC,2019-06-10,2019-06-28,0.05424200277736668,adjClose
2019,YGYI,YOUNGEVITY INTERNATIONAL,2019-06-10,2019-06-28,0.17525773195876293,adjClose
2019,ZUO,ZUORA,2019-06-10,2019-06-28,0.03794037940379402,adjClose
2019,ZYNE,ZYNERBA PHARMACEUTICALS,2019-06-10,2019-06-28,0.17012089810017272,adjClose
2020,TXG,10X GENOMICS,2020-06-15,2020-06-26,-0.02454195883284327,adjClose
2020,AMRK,A MARK PRECIOUS METALS,2020-06-15,2020-06-26,0.04400694847503006,adjClose
2020,ACEL,ACCEL ENTERTAINMENT (A),2020-06-15,2020-06-26,-0.14217557251908397,adjClose
2020,AE,ADAMS RESOURCES & ENERGY,2020-06-15,2020-06-26,-0.03017084696622241,adjClose
2020,AHCO,ADAPTHEALTH,2020-06-15,2020-06-26,-0.002368265245707435,adjClose
2020,AGRX,AGILE THERAPEUTICS INC,2020-06-15,2020-06-26,-0.017421602787456414,adjClose
2020,AGFS,AGROFRESH SOLUTIONS INC,2020-06-15,2020-06-26,-0.18277945619335345,adjClose
2020,ALSK,ALASKA COMMUNICATIONS,2020-06-15,2020-06-26,-0.04924242424242442,adjClose
2020,APT,ALPHA PRO TECH LTD,2020-06-15,2020-06-26,0.3764705882352941,adjClose
2020,PINE,ALPINE INCOME PROPERTY T,2020-06-15,2020-06-26,-0.09349845201556128,adjClose
2020,ALTG,ALTA EQUIPMENT GROUP (A),2020-06-15,2020-06-26,-0.015970515967644094,adjClose
2020,AMCR,AMCOR,2020-06-15,2020-06-26,-0.0519607843143135,adjClose
2020,APG,API GROUP,2020-06-15,2020-06-26,-0.05637065636315197,adjClose
2020,APO,APOLLO GLOBAL MANAGEMENT,2020-06-15,2020-06-26,-0.09845973874007508,adjClose
2020,AGTC,APPLIED GENETIC TECH,2020-06-15,2020-06-26,0.2042801556420235,adjClose
2020,AQST,AQUESTIVE THERAPEUTICS,2020-06-15,2020-06-26,-0.03269230769230769,adjClose
2020,ARAV,ARAVIVE INC,2020-06-15,2020-06-26,0.01878612716762995,adjClose
2020,ABR,ARBOR REALTY TRUST INC,2020-06-15,2020-06-26,-0.03941908714877007,adjClose
2020,ARCT,ARCTURUS THERAPEUTICS,2020-06-15,2020-06-26,0.15074199427232515,adjClose
2020,ASPN,ASPEN AEROGELS INC,2020-06-15,2020-06-26,-0.10866574965612097,adjClose
2020,ASPU,ASPEN GROUP INC,2020-06-15,2020-06-26,-0.10918367346938773,adjClose
2020,ASUR,ASURE SOFTWARE INC,2020-06-15,2020-06-26,-0.039334341906202774,adjClose
2020,ATLC,ATLANTICUS HOLDINGS,2020-06-15,2020-06-26,0.0008333333333332416,adjClose
2020,ATOM,ATOMERA LIMITED,2020-06-15,2020-06-26,0.07319819819819795,adjClose
2020,AUBN,AUBURN NATL BANCORP,2020-06-15,2020-06-26,0.07169321971010212,adjClose
2020,ATXI,AVENUE THERAPEUTICS,2020-06-15,2020-06-26,-0.0018587360594795044,adjClose
2020,AVEO,AVEO PHARMACEUTICALS INC,2020-06-15,2020-06-26,-0.3376792698826597,adjClose
2020,AYTU,AYTU BIOSCIENCE INC,2020-06-15,2020-06-26,0.14482758620689662,adjClose
2020,BLPH,BELLEROPHON THERA INC,2020-06-15,2020-06-26,-0.009287925696594312,adjClose
2020,XAIR,BEYOND AIR INC,2020-06-15,2020-06-26,0.027616279069767602,adjClose
2020,BSBK,BOGOTA FINANCIAL,2020-06-15,2020-06-26,-0.08422174840085295,adjClose
2020,BCLI,BRAINSTORM CELL THERA,2020-06-15,2020-06-26,0.27364185110663986,adjClose
2020,BRMK,BROADMARK REALTY CAP (A),2020-06-15,2020-06-26,-0.056016597506967636,adjClose
2020,CMCL,CALEDONIA MINING CORP,2020-06-15,2020-06-26,-0.18486012068009539,adjClose
2020,CALB,CALIFORNIA BANCORP,2020-06-15,2020-06-26,0.002096436058700135,adjClose
2020,CG,CARLYLE GROUP INC,2020-06-15,2020-06-26,-0.13974650633538277,adjClose
2020,CBFV,CB FINL SVCS INC,2020-06-15,2020-06-26,-0.10750507099247464,adjClose
2020,CSBR,CHAMPIONS ONCOLOGY INC,2020-06-15,2020-06-26,-0.016429353778751432,adjClose
2020,CEMI,CHEMBIO DIAGNOSTICS INC,2020-06-15,2020-06-26,-0.6870813397129186,adjClose
2020,COFS,CHOICEONE FINANCIAL SERV,2020-06-15,2020-06-26,-0.05615763546689634,adjClose
2020,CDTX,CIDARA THERAPEUTICS INC,2020-06-15,2020-06-26,0.023622047244094446,adjClose
2020,CIZN,CITIZENS HLDG CO MISS,2020-06-15,2020-06-26,-0.07653457653462103,adjClose
2020,NET,CLOUDFLARE,2020-06-15,2020-06-26,0.1468689477081988,adjClose
2020,CODX,CO-DIAGNOSTICS INC,2020-06-15,2020-06-26,0.0378874856486795,adjClose
2020,CWBR,COHBAR INC,2020-06-15,2020-06-26,-0.23140495867768596,adjClose
2020,MCF,CONTANGO OIL & GAS CO,2020-06-15,2020-06-26,-0.19333333333333336,adjClose
2020,CFRX,CONTRAFECT CORP,2020-06-15,2020-06-26,0.2287694974003467,adjClose
2020,ICBK,COUNTY BANCORP INC,2020-06-15,2020-06-26,0.01354142758911614,adjClose
2020,CRWD,CROWDSTRIKE HOLDINGS,2020-06-15,2020-06-26,-0.0023227630781659236,adjClose
2020,CYBE,CYBEROPTICS CORP,2020-06-15,2020-06-26,0.0018662519440124647,adjClose
2020,DDOG,DATADOG,2020-06-15,2020-06-26,0.03655544651619236,adjClose
2020,DRRX,DURECT CORP,2020-06-15,2020-06-26,0.05150214592274671,adjClose
2020,DYAI,DYADIC INTERNATIONAL,2020-06-15,2020-06-26,0.11664779161947902,adjClose
2020,EBMT,EAGLE BANCORP MONT INC,2020-06-15,2020-06-26,-0.05690140845006175,adjClose
2020,KODK,EASTMAN KODAK CO,2020-06-15,2020-06-26,-0.04958677685950419,adjClose
2020,ELMD,ELECTROMED INC,2020-06-15,2020-06-26,0.0006596306068602509,adjClose
2020,EARN,ELLINGTON RESIDENTIAL,2020-06-15,2020-06-26,-0.04182509505286924,adjClose
2020,ELA,ENVELA,2020-06-15,2020-06-26,0.2659846547314577,adjClose
2020,ETON,ETON PHARMACEUTICALS,2020-06-15,2020-06-26,0.10181818181818181,adjClose
2020,XCUR,EXICURE,2020-06-15,2020-06-26,-0.05633802816901412,adjClose
2020,FSLY,FASTLY,2020-06-15,2020-06-26,0.6642939592150829,adjClose
2020,FENC,FENNEC PHARMACEUTICALS,2020-06-15,2020-06-26,0.0322946175637393,adjClose
2020,FCCO,FIRST CMNTY CORP SC,2020-06-15,2020-06-26,-0.011650485439257174,adjClose
2020,FSFG,FIRST SAVINGS FINANCIAL,2020-06-15,2020-06-26,-0.030519046559455032,adjClose
2020,FUNC,FIRST UNITED CORP,2020-06-15,2020-06-26,0.013194444441644748,adjClose
2020,MYFW,FIRST WESTERN FINANCIAL,2020-06-15,2020-06-26,0.06292134831460672,adjClose
2020,FVE,FIVE STAR SENIOR LIVING,2020-06-15,2020-06-26,-0.01225490196078427,adjClose
2020,FONR,FONAR CORP,2020-06-15,2020-06-26,-0.12835328105654142,adjClose
2020,FBIO,FORTRESS BIOTECH INC,2020-06-15,2020-06-26,-0.07773851590106018,adjClose
2020,FRO,FRONTLINE LTD,2020-06-15,2020-06-26,-0.1336633663431398,adjClose
2020,FCEL,FUELCELL ENERGY INC,2020-06-15,2020-06-26,-0.17716535433070868,adjClose
2020,FLGT,FULGENT GENETICS INC,2020-06-15,2020-06-26,-0.018787878787878687,adjClose
2020,GNSS,GENASYS INC,2020-06-15,2020-06-26,-0.11714770797962637,adjClose
2020,GNPX,GENPREX INC,2020-06-15,2020-06-26,0.036423841059602724,adjClose
2020,GSB,GLOBALSCAPE INC,2020-06-15,2020-06-26,-0.04934823091247664,adjClose
2020,GLOB,GLOBANT SA,2020-06-15,2020-06-26,-0.01657612480846926,adjClose
2020,GSKY,GREENSKY,2020-06-15,2020-06-26,-0.042471042471042386,adjClose
2020,GDYN,GRID DYN HOLDINGS (A),2020-06-15,2020-06-26,-0.22781774580335723,adjClose
2020,GRWG,GROWGENERATION,2020-06-15,2020-06-26,-0.013595166163141936,adjClose
2020,HROW,HARROW HEALTH INC.,2020-06-15,2020-06-26,-0.20748829953198134,adjClose
2020,HBIO,HARVARD BIOSCIENCE INC,2020-06-15,2020-06-26,0.05514705882352944,adjClose
2020,HCHC,HC2 HLDGS INC,2020-06-15,2020-06-26,-0.11653116531165308,adjClose
2020,IBIO,IBIO,2020-06-15,2020-06-26,0.3782051282051282,adjClose
2020,ICAD,ICAD INC,2020-06-15,2020-06-26,-0.14554794520547942,adjClose
2020,IDYA,IDEAYA BIOSCIENCES INC,2020-06-15,2020-06-26,0.6111731843575421,adjClose
2020,IHRT,IHEARTMEDIA,2020-06-15,2020-06-26,-0.09255533199195176,adjClose
2020,IMUX,IMMUNIC INC,2020-06-15,2020-06-26,0.20485175202156336,adjClose
2020,IMVT,IMMUNOVANT INC,2020-06-15,2020-06-26,0.06788919235271185,adjClose
2020,INFU,INFUSYSTEM HLDGS INC,2020-06-15,2020-06-26,-0.010152284263959421,adjClose
2020,IDN,INTELLICHECK INC,2020-06-15,2020-06-26,0.0,adjClose
2020,IVAC,INTEVAC INC,2020-06-15,2020-06-26,-0.04761904761555813,adjClose
2020,ISEE,IVERIC BIO,2020-06-15,2020-06-26,0.25233644859813076,adjClose
2020,KROS,KEROS THERAPEUTICS,2020-06-15,2020-06-26,0.08633295838020238,adjClose
2020,KKR,KKR & CO INC,2020-06-15,2020-06-26,-0.017270009962122468,adjClose
2020,LAKE,LAKELAND INDUSTRIES INC,2020-06-15,2020-06-26,0.1608898085902044,adjClose
2020,LARK,LANDMARK BANCORP INC,2020-06-15,2020-06-26,-0.1015503875961059,adjClose
2020,LMST,LIMESTONE BANCORP INC,2020-06-15,2020-06-26,0.11396743787741159,adjClose
2020,LYTS,LSI INDUSTRIES INC,2020-06-15,2020-06-26,-0.017241379309444582,adjClose
2020,LUNA,LUNA INNOVATIONS INC,2020-06-15,2020-06-26,-0.08640000000000003,adjClose
2020,LYRA,LYRA THERAPEUTICS,2020-06-15,2020-06-26,-0.22015725518227303,adjClose
2020,MHH,MASTECH DIGITAL INC,2020-06-15,2020-06-26,-0.033703247020139604,adjClose
2020,MRBK,MERIDIAN CORPORATION,2020-06-15,2020-06-26,-0.02662721893815223,adjClose
2020,MBCN,MIDDLEFIELD BANC CORP,2020-06-15,2020-06-26,0.02037845706137076,adjClose
2020,MLSS,MILESTONE SCIENTIFIC INC,2020-06-15,2020-06-26,-0.23199999999999998,adjClose
2020,MIME,MIMECAST LTD,2020-06-15,2020-06-26,-0.05325164938737037,adjClose
2020,MGI,MONEYGRAM INTERNATIONAL,2020-06-15,2020-06-26,0.03503184713375784,adjClose
2020,NH,NANTHEALTH INC,2020-06-15,2020-06-26,0.11111111111111116,adjClose
2020,NK,NANTKWEST INC,2020-06-15,2020-06-26,0.19591346153846145,adjClose
2020,NMRD,NEMAURA MEDICAL INC,2020-06-15,2020-06-26,-0.07514450867052036,adjClose
2020,NLTX,NEOLEUKIN THERAPEUTICS,2020-06-15,2020-06-26,0.21581027667984198,adjClose
2020,NBSE,NEUBASE THERAPEUTICS,2020-06-15,2020-06-26,-0.07461240310077522,adjClose
