member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-05,2016-04-12,5,time_forced,long_ref_short_m,3.191339774366892,-0.02175207174794785,0.00728062934270355,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-13,2016-04-20,5,time_forced,long_ref_short_m,3.4431717561270045,-0.04798828037049412,-0.01895557927984272,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-21,2016-04-28,5,time_forced,long_ref_short_m,3.8758422156075114,0.006503712470160187,0.03553641356081159,0.0290327010906514,True
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-29,2016-05-06,5,time_forced,long_ref_short_m,3.685859296112323,-0.018658316617134105,0.010374384473517295,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-09,2016-05-16,5,time_forced,long_ref_short_m,3.8941309882100694,-0.035056242143273256,-0.006023541052621852,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-17,2016-05-24,5,time_forced,long_ref_short_m,4.151859963417857,-0.03896001774096436,-0.009927316650312962,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-25,2016-06-02,5,time_forced,long_ref_short_m,4.391421505924751,-0.018095077562892924,0.010937623527758476,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-03,2016-06-10,5,time_forced,long_ref_short_m,4.1595105274920146,-0.0465426044027507,-0.017509903312099298,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-13,2016-06-20,5,time_forced,long_ref_short_m,4.402104788867291,-0.02386202847718432,0.005170672613467084,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-21,2016-06-28,5,time_forced,long_ref_short_m,4.649815911179745,-0.015083515023396386,0.013949186067255016,0.0290327010906514,False
GTE,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-29,2016-07-01,2,period_forced_close,long_ref_short_m,4.578222857566708,0.001515329493126362,0.030496610823923763,0.0289812813307974,True
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-22,2016-02-29,5,time_forced,long_ref_short_m,2.5186790799363057,-0.014609234478019472,0.012347455366915276,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-02,2016-03-09,5,time_forced,long_ref_short_m,2.5375136237714333,0.03247247352857768,0.05942916337351243,0.026956689844934746,True
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-11,2016-03-18,5,time_forced,long_ref_short_m,2.5388728229320128,-0.04557032162043011,-0.018613631775495354,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-21,2016-03-29,5,time_forced,long_ref_short_m,2.716484648418183,-0.012918063570591989,0.014038626274342762,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-31,2016-04-07,5,time_forced,long_ref_short_m,2.6997955145465133,-0.043892617020585764,-0.01693592717565101,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-08,2016-04-15,5,time_forced,long_ref_short_m,3.0125709900343955,-0.03274334284758271,-0.005786653002647954,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-18,2016-04-25,5,time_forced,long_ref_short_m,3.311682690179931,0.005910542527197343,0.03286723237213209,0.026956689844934746,True
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-04-26,2016-05-03,5,time_forced,long_ref_short_m,2.8318148251794586,-0.02783199002256411,-0.0008753001776293581,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-06,2016-05-13,5,time_forced,long_ref_short_m,2.5256040213849307,-0.05919272744391219,-0.032236037598977446,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-16,2016-05-23,5,time_forced,long_ref_short_m,3.4286068177079025,-0.04595467553822629,-0.018997985693291544,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-05-24,2016-06-01,5,time_forced,long_ref_short_m,3.894427845370023,-0.015860039400541655,0.011096650444393098,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-02,2016-06-09,5,time_forced,long_ref_short_m,3.7006480667273842,0.004186415283630436,0.031143105128565184,0.026956689844934746,True
