date,book_net,book_gross,book_cost,n_open
2016-03-16,9.582903568213739e-05,0.0011708602294396937,0.0010750311937575564,13
2016-03-17,0.0025892329349063627,0.005529897154475199,0.002940664219568837,13
2016-03-18,-0.008773286631256278,-0.0068333883078026915,0.0019398983234535868,12
2016-03-21,0.005916517812198373,0.008473478267770423,0.00255696045557205,12
2016-03-22,-0.015118540024556036,-0.007234334969736535,0.0078842050548195,13
2016-03-23,-0.009619788973302824,-0.002721527549377571,0.006898261423925254,15
2016-03-24,-0.005127465374045364,-0.0041939484712883186,0.000933516902757044,15
2016-03-28,-0.0012128240558594565,0.00034316676970245206,0.001555990825561908,15
2016-03-29,-0.0016750905401358366,-0.00012020601854238293,0.0015548845215934534,15
2016-03-30,-0.001828329352723833,0.0007665972526864961,0.002594926605410329,15
2016-03-31,-0.005779560415220654,0.0027848114201731796,0.008564371835393832,15
2016-04-01,-0.00491622001720863,0.0019820414067166243,0.006898261423925254,15
2016-04-04,-1.355504960142914e-05,0.0019237743138490887,0.0019373293634505182,16
2016-04-05,-0.0026507838721696276,-0.0011905051800237647,0.0014602786921458634,16
2016-04-06,-0.002183768671870966,-0.0007245271396955286,0.0014592415321754372,16
2016-04-07,-0.0011479111004310443,0.0012863698853227135,0.002434280985753758,16
2016-04-08,-0.003477158326682848,0.004553477562180445,0.008030635888863293,16
2016-04-11,-0.0017212009069724119,0.004077113798881418,0.005798314705853829,13
2016-04-12,-0.003119123357867679,9.487824286884867e-05,0.0032140016007365275,14
2016-04-13,-0.005636755287540505,-0.0029494898759928425,0.0026872654115476613,15
2016-04-14,-0.002779195942173782,-0.001224364806791071,0.001554831135382711,15
2016-04-15,-0.002231704806376701,0.0003631684128228859,0.0025948732191995866,15
2016-04-18,-0.007729570413796278,-0.0024514457022670267,0.005278124711529252,14
2016-04-19,-0.0033046422826479064,0.0026642439270534745,0.005968886209701383,13
2016-04-20,-0.0030276701356704273,0.0017412446506879274,0.004768914786358354,13
2016-04-21,0.0033632761142480174,0.006462486731232966,0.0030992106169849478,13
2016-04-22,0.0013362104142179375,0.003128766097166404,0.0017925556829484666,13
2016-04-25,-0.00040891455939588944,0.00185629832574128,0.0022652128851371692,13
2016-04-26,-0.0041574077476467025,0.0006117059212650993,0.004769113668911802,13
2016-04-27,-0.007818683453435568,-0.0018497972437341859,0.005968886209701383,13
2016-04-28,0.001593395855148139,0.004746082070460918,0.0031526862153127794,12
2016-04-29,-0.009004361271884382,-0.004471161622885166,0.004533199648999217,14
2016-05-02,-0.006642648905616215,-0.004978752361766374,0.0016638965438498404,14
2016-05-03,-0.0011135348194384247,0.0026679522006400856,0.00378148702007851,16
2016-05-04,-0.004188623469618867,0.00028702842602442124,0.0044756518956432885,17
2016-05-05,-0.007959143383322709,-0.005103469947640247,0.002855673435682462,16
2016-05-06,0.0011458029556997693,0.004966110370070529,0.0038203074143707597,16
2016-05-09,-0.004579920587761798,-0.0006098278153002443,0.003970092772461554,16
2016-05-10,0.0009275273715940875,0.0050345669204343736,0.004107039548840287,18
2016-05-11,-0.008161565060610252,-0.004017834592991574,0.004143730467618677,18
2016-05-12,-0.008206405320313682,-0.0050158344592151,0.0031905708610985833,17
2016-05-13,-0.008548335485764513,-0.005860816134788694,0.002687519350975818,17
2016-05-16,-0.0035552024321891603,4.0207722257996496e-05,0.0035954101544471563,17
2016-05-17,-0.007014152101893056,-0.0019678656391268787,0.0050462864627661775,18
2016-05-18,-0.0018658198830048605,0.002240627524306948,0.004106447407311808,18
2016-05-19,0.0017558527493867053,0.005118421849441816,0.003362569100055111,18
2016-05-20,0.005771571960305443,0.008785707714484867,0.0030141357541794236,18
2016-05-23,-0.009995626100824759,-0.007456594550650169,0.0025390315501745897,18
2016-05-24,-0.0017454268926148505,0.0020846039753832555,0.003830030867998105,18
2016-05-25,0.0014062472810622139,0.005632703173474165,0.00422645589241195,16
2016-05-26,-0.00767533359952131,-0.0027389927046601297,0.004936340894861181,17
2016-05-27,-0.0013316773704610252,0.002227674878876958,0.0035593522493379834,17
2016-05-31,-0.0003108180464144533,0.0035310324261664926,0.0038418504725809452,18
2016-06-01,-0.0015747390555044401,0.0009642860700982075,0.0025390251256026475,18
2016-06-02,0.005778622062883532,0.008319209725687473,0.0025405876628039423,18
2016-06-03,-0.007112090743291751,-0.002796691523264542,0.004315399220027208,18
2016-06-06,0.0017363526867827817,0.006083826835605188,0.004347474148822405,17
2016-06-07,-0.0036190176556373387,0.00024549966440163065,0.003864517320038969,16
2016-06-08,-0.003731183707036835,0.0005890789278026748,0.00432026263483951,16
2016-06-09,-0.004302902647223844,-0.0010263602640218834,0.0032765423832019597,17
2016-06-10,-0.006461791290298195,-0.0017278331523421218,0.004733958137956072,21
2016-06-13,-0.0049450748375260995,-0.0019500796961062939,0.002994995141419805,20
2016-06-14,-0.004077916111241529,-0.001060189115597493,0.003017726995644037,20
2016-06-15,-0.0015896505064086032,0.000749164091419151,0.002338814597827754,19
2016-06-16,-0.0041500890990362645,0.0006617760580631788,0.004811865157099443,21
2016-06-17,-0.0008109710652463927,0.0049591133005404105,0.005770084365786802,22
2016-06-20,-0.003397045011750183,5.2784950347009585e-05,0.0034498299620971916,20
2016-06-21,-0.004370316680033787,-0.0008896789323445846,0.0034806377476892018,21
2016-06-22,-0.0002954872128034291,0.0017483077963832364,0.0020437950091866646,21
2016-06-23,0.006127524652360283,0.009286864033888778,0.0031593393815284956,21
2016-06-24,-0.006656607787862978,-0.0009109249522747563,0.005745682835588222,19
2016-06-27,-0.011047206198991924,-0.005558960246413763,0.005488245952578162,19
2016-06-28,-0.0029224058024288012,0.0014028632931359657,0.004325269095564767,19
2016-06-29,-0.005538708304166625,-0.0016925155007758766,0.0038461928033907485,19
2016-06-30,-0.0005547509964949111,0.0011833574900546441,0.0017381084865495551,18
2016-07-01,-0.004587335898547602,0.007731955544584732,0.012319291443132332,19
2016-07-05,-0.009400176473920519,-0.004576585080411422,0.004823591393509098,3
2016-07-06,-0.005510825746167667,-0.005495136768221849,1.5688977945818316e-05,3
2016-07-07,0.0034485843274700213,0.00346427330541584,1.5688977945818316e-05,3
2016-07-08,0.004857066208490629,0.0048727551864364465,1.5688977945818316e-05,3
2016-07-11,-0.005010543242226381,-0.0010424255062595107,0.00396811773596687,3
2016-07-12,-0.005368973069809611,0.0034067701184586907,0.008775743188268301,3
2016-07-13,0.0126524551753336,0.012676404087145099,2.394891181149964e-05,1
2016-07-14,-0.007028983677405723,-0.0015674748895210255,0.005461508787884697,2
2016-07-15,-0.012669935643851202,-0.012652321463759691,1.7614180091510455e-05,2
2016-07-18,-0.005827261386171109,-0.005809647206079599,1.7614180091510455e-05,2
2016-07-19,-0.01017398204478897,-0.004053319760531471,0.0061206622842574976,3
2016-07-20,-0.0001322983178223229,0.003827384601720311,0.003959682919542634,3
2016-07-21,-0.0034574102792406364,0.0006239221083377711,0.004081332387578408,5
2016-07-22,-0.0017669366115524207,0.0004231271552411986,0.0021900637667936194,5
2016-07-25,0.0014285792838824119,0.0014410852075587566,1.2505923676344632e-05,5
2016-07-26,0.003762065157033403,0.005068465524415011,0.0013064003673816083,5
2016-07-27,-0.008510301074865773,-0.005532967860802859,0.002977333214062914,4
2016-07-28,-0.005360928569901891,0.0009413033792802413,0.006302231949182133,6
2016-07-29,0.01192048939277447,0.014662202144591963,0.002741712751817493,4
2016-08-01,-0.010474518436833453,-0.00773562554710884,0.0027388928897246127,4
2016-08-02,0.004800841287484047,0.004817786873312066,1.6945585828019106e-05,4
2016-08-03,0.0046971058338641895,0.004714051419692208,1.6945585828019106e-05,4
2016-08-04,-0.01519388231489661,-0.007433488472423666,0.007760393842472943,5
2016-08-05,-0.007047062361618533,-0.002340451605903809,0.004706610755714724,7
2016-08-08,0.0010996174880648563,0.002669138354994906,0.0015695208669300497,7
2016-08-09,0.0025794459800139785,0.005273614970562911,0.002694168990548932,8
2016-08-10,0.00806746439575515,0.008081357082986247,1.3892687231096793e-05,8
2016-08-11,-8.331062849457763e-05,0.0012319288989733612,0.0013152395274679386,8
2016-08-12,-0.003784171103908218,0.002576162611779077,0.006360333715687295,9
2016-08-15,-0.005217407457717859,-0.001855622249100757,0.0033617852086171023,7
2016-08-16,0.00020535458394657337,0.005275645686035514,0.005070291102088941,9
2016-08-17,-0.005558331969879633,-0.004182970441122355,0.0013753615287572774,8
2016-08-18,-0.004456340770469661,-0.004441952893660679,1.4387876808980716e-05,8
2016-08-19,-0.0064615667588224426,-0.00341942911546083,0.003042137643361612,8
2016-08-22,-0.0005504813898663742,0.005419586625842701,0.005970068015709075,8
2016-08-23,-0.0013261876364453824,0.005617476646804254,0.006943664283249636,10
2016-08-24,-0.008524618296742942,-0.005018291685928822,0.00350632661081412,10
2016-08-25,-0.013918297735731262,-0.013903184496510148,1.5113239221112714e-05,9
2016-08-26,0.0004005196715151753,0.00041563291073628796,1.5113239221112714e-05,9
2016-08-29,-0.002155939356880129,0.0005505070081655448,0.0027064463650456737,9
2016-08-30,0.000245090627756281,0.007115467556537464,0.006870376928781183,10
2016-08-31,-0.006438397736883627,0.0008642099226373146,0.007302607659520941,11
2016-09-01,0.008964094812954144,0.013299964159869884,0.00433586934691574,13
2016-09-02,0.0019369650707119531,0.0019519040337717581,1.4938963059805336e-05,12
2016-09-06,-0.006010268303897292,-0.005195649667080953,0.0008146186368163383,13
2016-09-07,-0.004581054238674111,-0.002776058941738747,0.0018049952969353643,13
2016-09-08,-0.0056995919411122874,-0.000410720287246924,0.0052888716538653634,13
2016-09-09,-0.007664479265056705,-0.0006814053421085406,0.006983073922948164,13
2016-09-12,-0.0014943168451787467,0.0020032615712007188,0.003497578416379466,13
2016-09-13,-0.0018714129214626681,-0.0004682576752046419,0.001403155246258026,14
2016-09-14,-0.004385085564001903,-0.0028127150145333623,0.001572370549468541,15
2016-09-15,-0.0005032045524623184,0.0010627135567955691,0.0015659181092578878,15
2016-09-16,-0.0029737274832558826,0.0016115501353413367,0.004585277618597219,15
2016-09-19,-0.007132373502808819,-0.001078787251006504,0.006053586251802314,15
2016-09-20,-0.001957600267249512,0.0016779942224360708,0.003635594489685583,15
2016-09-21,-0.008002944439926416,-0.006317647747977546,0.0016852966919488693,14
2016-09-22,-0.0034504725489505083,-0.0017667827941202998,0.001683689754830209,14
2016-09-23,-0.0025220269346673597,-0.00035426459346034426,0.0021677623412070155,15
2016-09-26,-0.0025876225350900547,0.0012045490474827854,0.0037921715825728394,12
2016-09-27,-0.0066161076453172,0.0014280200478349026,0.008044127693152102,13
2016-09-28,-0.0007339639564621227,0.002764154041202197,0.0034981179976643195,13
2016-09-29,0.002729726111490696,0.004544436660697149,0.0018147105492064526,13
2016-09-30,-0.011347767946063606,-0.008346170617086967,0.00300159732897664,13
2016-10-03,-0.0033405971356673418,-0.0012852833893368387,0.0020553137463305026,14
2016-10-04,-0.001677453621471445,0.002563870667326706,0.0042413242887981515,14
2016-10-05,-0.011246500255584234,-0.004261949848842193,0.0069845504067420384,13
2016-10-06,-0.005263490924152182,-0.001764436023978842,0.0034990549001733405,13
2016-10-07,-0.007402938157351126,-0.004733875579197284,0.002669062578153842,14
2016-10-10,-0.005807225595481949,-0.0016230999964930834,0.004184125598988865,14
2016-10-11,-0.0035662359562107907,-0.000977644024562278,0.0025885919316485117,15
2016-10-12,0.001128936607551014,0.004627935654561221,0.0034989990470102065,16
2016-10-13,-0.01024150785551278,-0.004563873252062572,0.005677634603450209,16
2016-10-14,-0.003908227244485635,-0.000265563930234257,0.003642663314251378,17
2016-10-17,-0.0036344845133636236,-0.0014339036626747625,0.002200580850688861,17
2016-10-18,-0.004307434744882131,-0.0002670888296071512,0.00404034591527498,17
2016-10-19,-4.42713823992569e-05,0.0028537357579763592,0.0028980071403756163,17
2016-10-20,-0.001481771058900098,0.002285966512367274,0.0037677375712673726,20
2016-10-21,-0.00650576935821771,-0.001509771571154242,0.004995997787063468,20
2016-10-24,-0.004067286683273885,-0.0006964699756850366,0.0033708167075888486,21
2016-10-25,-0.012965879287341811,-0.011182549308184525,0.0017833299791572856,21
2016-10-26,0.003999073661807177,0.007271737264677035,0.0032726636028698576,21
2016-10-27,-0.008548985842987201,-0.0047394268192614145,0.0038095590237257875,22
2016-10-28,-0.0037024638789386025,-0.0007531661497942307,0.002949297729144372,19
2016-10-31,-0.003540209425896815,0.002184839530392601,0.0057250489562894165,19
2016-11-01,0.000255386082752018,0.0037415477192883134,0.0034861616365362944,18
2016-11-02,-0.005049367125836399,-0.0022131910381649003,0.0028361760876714995,21
2016-11-03,-0.005427465496123241,-0.0009864441726625186,0.004441021323460721,22
2016-11-04,-0.0010984574106603843,0.0014924878796264722,0.0025909452902868556,21
2016-11-07,-0.0025474116974520573,0.0004705934581080151,0.0030180051555600716,21
2016-11-08,-0.0064204338258244415,-0.0016213259133979832,0.004799107912426456,21
2016-11-09,-0.006153348188363162,-0.0025733166218068954,0.0035800315665562646,20
2016-11-10,-0.007875876366043913,-0.0042076006121648055,0.0036682757538791058,20
2016-11-11,-0.0011828447632273424,0.002613734025160888,0.0037965787883882302,20
2016-11-14,-0.0009715907321134189,0.0025210934880082587,0.003492684220121677,21
2016-11-15,-0.006608200602199615,-0.003591276202668866,0.003016924399530748,21
2016-11-16,-0.004559126333581722,0.00010380081076482381,0.004662927144346546,22
2016-11-17,-0.008811535847455918,-0.0049437459841424215,0.003867789863313494,23
2016-11-18,-0.002496199291497379,0.00018709095342578363,0.0026832902449231625,23
2016-11-21,-0.0020445432444985805,0.0017647130833216105,0.0038092563278201903,23
2016-11-22,-0.004243730216915967,-0.0007315688197186776,0.003512161397197289,25
2016-11-23,0.0007477245812263658,0.0038895822004130975,0.003141857619186731,25
2016-11-25,-0.0053292249886585956,-0.0005315874986510849,0.00479763749000751,25
2016-11-28,-0.00391886720674622,-0.0003596424757450345,0.0035592247310011847,25
2016-11-29,-0.006211676061339953,-0.0040160276489062076,0.0021956484124337453,24
2016-11-30,-0.0027449099671845796,0.0018167540858534134,0.004561664053037993,27
2016-12-01,-0.00623202928368531,-0.00302289254428306,0.0032091367394022486,26
2016-12-02,-0.0027746787704720026,0.0011915760494791055,0.003966254819951108,29
2016-12-05,0.0001024092807448164,0.004466017446513214,0.004363608165768398,30
2016-12-06,-0.005009982923306889,-0.0023426972023513773,0.00266728572095551,30
2016-12-07,0.002248696768727698,0.0047119674205595655,0.0024632706518318676,30
2016-12-08,-0.0004898239963838821,0.0034719203456588725,0.003961744342042754,30
2016-12-09,-0.007015569729237629,-0.0028402687629591463,0.004175300966278483,31
2016-12-12,0.0033331253387213723,0.006682345623736648,0.0033492202850152752,29
2016-12-13,-0.008818486969360122,-0.004799702793143983,0.00401878417621614,27
2016-12-14,-0.0027128082126285104,-0.0006011279506697642,0.002111680261958746,25
2016-12-15,-0.006827454241921428,-0.00264975663224691,0.004177697609674518,30
2016-12-16,-0.001543359046682348,0.0027014149547767313,0.004244774001459079,28
2016-12-19,-0.004323296434907169,-0.0006881420790169438,0.003635154355890224,27
2016-12-20,-0.0039680987257731,-0.0013873895814449323,0.0025807091443281684,26
2016-12-21,0.00527804314096396,0.007925090870274393,0.0026470477293104337,25
2016-12-22,-0.001572855458905923,0.0028944471700115162,0.004467302628917439,26
2016-12-23,-0.011247679819781777,-0.00655787798444543,0.004689801835336347,26
2016-12-27,-0.0018614651582501294,0.0026163358668027724,0.004477801025052902,26
2016-12-28,-0.003696847505979595,-0.0002154936327088408,0.0034813538732707543,26
2016-12-29,-0.006780327102036529,-0.004781818334585445,0.001998508767451083,26
2016-12-30,-0.006325287217640375,0.004824757013366496,0.01115004423100687,26
2017-01-03,-0.01072728884671579,0.0,0.01072728884671579,2
2017-01-04,-0.007381072041634971,-0.007361612779085314,1.9459262549657533e-05,2
2017-01-05,-0.09439074176590935,-0.09437128250335969,1.9459262549657533e-05,2
2017-01-06,-0.0058226136279457275,-0.0005409466565477102,0.0052816669713980175,3
2017-01-09,0.0008651143410674028,0.0008847331535073814,1.961881243997837e-05,3
2017-01-10,-0.0057790450220729485,0.002284247237972825,0.008063292260045773,4
2017-01-11,-0.009738632926183795,-0.0028522252274734844,0.00688640769871031,4
2017-01-12,-0.0003505550462994026,-0.00032710255048014336,2.345249581925919e-05,4
2017-01-13,-0.01199707813816106,-0.004697337960435939,0.007299740177725121,6
2017-01-17,-0.014665367086638556,-0.0120126087368283,0.0026527583498102566,6
2017-01-18,-0.013090747997128865,-0.009318679941440438,0.0037720680556884286,7
2017-01-19,-0.00044128723147149833,0.00416588617684277,0.0046071734083142695,6
2017-01-20,-0.008273241767309564,-0.003675057385467926,0.004598184381841637,6
2017-01-23,0.002689210229237986,0.009209162808941946,0.006519952579703961,7
2017-01-24,-0.012761853427175021,-0.00650049024460299,0.006261363182572031,7
2017-01-25,-0.009471300726333336,-0.00685864992969662,0.0026126507966367164,6
2017-01-26,0.016014792542723016,0.016037742773063312,2.2950230340295606e-05,5
2017-01-27,0.006433478860084642,0.011957580084504937,0.005524101224420296,5
2017-01-30,-0.010909981782481513,-0.0018759006129357436,0.00903408116954577,5
2017-01-31,-0.009992875476583464,-0.0009423145873292774,0.009050560889254189,6
2017-02-01,-0.009692578666338124,-0.005027827609179396,0.00466475105715873,6
2017-02-02,0.004168331027601924,0.0041894232422158935,2.1092214613968995e-05,6
2017-02-03,0.004066959435786089,0.004088051650400058,2.1092214613968995e-05,6
2017-02-06,-0.016800824633392466,-0.012195439923711832,0.004605384709680636,6
2017-02-07,-0.024033199013583972,-0.013488921801551652,0.010544277212032318,8
2017-02-08,-0.01872304652197806,-0.01355404532898027,0.005169001192997791,7
2017-02-09,-0.004500142037866585,-0.0004985614035081401,0.004001580634358445,7
2017-02-10,0.011938962739902897,0.011960264366365833,2.1301626462936452e-05,7
2017-02-13,0.01028740591671461,0.010308707543177547,2.1301626462936452e-05,7
2017-02-14,-0.02229836198400196,-0.013996015825623234,0.008302346158378727,7
2017-02-15,-0.011844690782084536,-0.0037515197785199608,0.008093171003564575,6
2017-02-16,-0.004298119692807773,0.0017283448066637657,0.006026464499471539,6
2017-02-17,-0.009024509323173292,-0.004360035475447656,0.004664473847725637,6
2017-02-21,0.003443101832775923,0.0034639168379567986,2.081500518087599e-05,6
2017-02-22,0.007347166089743087,0.007367981094923963,2.081500518087599e-05,6
2017-02-23,0.0016828408131550159,0.00843090212482712,0.0067480613116721044,6
2017-02-24,-0.016165380746799397,-0.009025120116231378,0.007140260630568019,5
2017-02-27,-0.008201929893105805,0.0005289684713436493,0.008730898364449454,7
2017-02-28,0.0065730871602309865,0.010571357054625521,0.003998269894394536,7
2017-03-01,0.012507976148168476,0.012525967034667502,1.799088649902668e-05,7
2017-03-02,0.0004571202705538596,0.0016750898287984026,0.0012179695582445432,8
2017-03-03,0.0014430838770663173,0.004899014483858301,0.0034559306067919837,8
2017-03-06,-0.014024643481830856,-0.006434553387440714,0.007590090094390141,8
2017-03-07,-0.00650041157256793,0.0011410937061306775,0.007641505278698607,8
2017-03-08,-0.01210774323823578,-0.007727542135227102,0.00438020110300868,9
2017-03-09,-0.0033594872155274166,-0.002272832993185203,0.0010866542223422137,9
2017-03-10,-0.000819012864238819,0.0016705651483798767,0.0024895780126186966,11
2017-03-13,0.013552206322350945,0.016069950272319455,0.00251774394996851,11
2017-03-14,-0.0005697200037570839,0.004954685391737359,0.005524405395494442,11
2017-03-15,-0.012132693922329456,-0.007198851703184551,0.0049338422191449035,8
2017-03-16,-0.004833321212745692,9.339931947530133e-05,0.004926720532220994,8
2017-03-17,-0.005532446941128637,-0.002108313672636364,0.003424133268492272,8
2017-03-20,-0.003825367366623741,-0.002203912714175369,0.0016214546524483718,6
2017-03-21,0.013868516088190402,0.018473918805368694,0.004605402717178292,6
2017-03-22,0.012635021495662547,0.017231435186368205,0.004596413690705659,6
2017-03-23,-0.009319856486415515,-0.0027459603173284517,0.006573896169087064,6
2017-03-24,-0.011690533885877175,-0.005126133299355323,0.006564400586521851,6
2017-03-27,0.0008620598875399917,0.002486140153062144,0.0016240802655221522,6
2017-03-28,-0.010205932609024327,-0.008584477956575956,0.0016214546524483718,6
2017-03-29,-0.009362647123349494,-0.004757244406171202,0.004605402717178292,6
2017-03-30,-0.012560383650546687,-0.007963969959841027,0.004596413690705659,6
2017-03-31,-0.008789955264641278,-0.0022160590955542145,0.006573896169087064,6
2017-04-03,-0.01312435410992925,-0.0065599535234073985,0.006564400586521851,6
2017-04-04,-0.0071880945120394195,-0.0035380139431497554,0.0036500805688896645,7
2017-04-05,0.005614721537955601,0.00700738808465715,0.00139266654670155,7
2017-04-06,-0.008496925110830895,-0.004546588794360841,0.003950336316470053,7
2017-04-07,-0.0004667085833524236,0.005179060259823232,0.005645768843175654,9
2017-04-10,0.0030982337897727283,0.007487601844712625,0.004389368054939898,9
2017-04-11,0.0021445829831485672,0.008283852026277738,0.006139269043129171,9
2017-04-12,-0.009723392186184348,-0.006879885347301711,0.002843506838882637,9
2017-04-13,0.0008522399329154336,0.0019399803100962035,0.00108774037718077,9
2017-04-17,-0.017628257510181728,-0.011971940697389197,0.005656316812792529,9
2017-04-18,-0.002640712521880077,0.0013019189147562918,0.003942631436636368,7
2017-04-19,-0.003215531819952149,0.0024220845981539935,0.005637616418106143,7
2017-04-20,-0.007156858839301826,0.0007306302779048122,0.00788748911720664,7
2017-04-21,-0.007335786235924028,-0.0036857056670343636,0.0036500805688896645,7
2017-04-24,0.002991463303081375,0.004384129849782925,0.00139266654670155,7
2017-04-25,0.001701905852171743,0.005652242168641797,0.003950336316470053,7
2017-04-26,-0.00698002158297414,-0.0030373901463377723,0.003942631436636368,7
2017-04-27,-0.008948895913117854,-0.0019848054176879303,0.006964090495429924,9
2017-04-28,-0.023037108441920008,-0.015406867373545428,0.007630241068374585,11
2017-05-01,-0.006833950346770981,-0.0032307927264222935,0.0036031576203486883,12
2017-05-02,-0.02783341968210805,-0.02701205461889475,0.000821365063213299,12
2017-05-03,0.005872373177395646,0.008185712272973905,0.0023133390955782595,12
2017-05-04,-0.0006234616065150528,0.0036198412701707503,0.004243302876685803,12
2017-05-05,-0.008218909026818459,-0.0006003455112551376,0.007618563515563322,12
2017-05-08,-0.00899253126950005,-0.0005291390202718099,0.00846339224922824,12
2017-05-09,-0.0011510082439985727,0.001179360625066981,0.0023303688690655537,11
2017-05-10,0.0024287461752226513,0.00454262078045634,0.002113874605233691,12
2017-05-11,-0.009727463088007192,-0.005671319980189196,0.004056143107818,14
2017-05-12,-0.013531665698799789,-0.009891777484628383,0.003639888214171406,14
2017-05-15,-0.007573697506842942,-0.0002651175667641059,0.007308579940078836,15
2017-05-16,-0.005124132547557566,0.0004771937816825056,0.005601326329240071,15
2017-05-17,-0.0032301364018187837,-0.0004797606281786678,0.002750375773640116,15
2017-05-18,-0.00493585836825405,-0.0013044663202662658,0.0036313920479877845,15
2017-05-19,0.014025462535678244,0.01781281085991873,0.003787348324240486,15
2017-05-22,-0.006437323324736967,-0.0018273371388164612,0.004609986185920506,15
2017-05-23,0.0025259256172061894,0.008213264211606489,0.005687338594400301,12
2017-05-24,-0.009591901996013945,-0.0025956789946198025,0.006996223001394141,12
2017-05-25,0.004938830305084745,0.00837136511197894,0.003432534806894197,12
2017-05-26,-0.006626626749115249,-0.002092821599286467,0.004533805149828782,12
2017-05-30,0.0015414604353602764,0.006270210930504935,0.004728750495144659,12
2017-05-31,4.2474234477365286e-05,0.0023511357260238056,0.00230866149154644,12
2017-06-01,-0.0012795297601670029,0.004407808834233297,0.005687338594400301,12
2017-06-02,-0.008276942497875384,6.7048630487633365e-06,0.008283647360924146,13
2017-06-05,-0.0036220813761869805,-0.0004513246600581969,0.0031707567161287846,13
2017-06-06,-0.013566228413160965,-0.008910884389280909,0.004655344023880057,14
2017-06-07,-0.0029726105415286757,0.0010841297071070646,0.004056740248635741,14
2017-06-08,-0.009742214901406098,-0.006680852776474473,0.0030613621249316256,15
