member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable
MGEE,OTTR,peer,49,2017-10-20,2017-10-27,5,time_forced,long_m_short_ref,-5.09290921383329,-0.021364856624681468,-0.006786412857242685,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-10-30,2017-11-06,5,time_forced,long_m_short_ref,-5.317056623245197,-0.022031900594581162,-0.0074534568271423796,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-11-07,2017-11-14,5,time_forced,long_m_short_ref,-6.416313551392048,-0.023336257290052852,-0.008757813522614066,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-11-15,2017-11-22,5,time_forced,long_m_short_ref,-6.734070023898022,-0.01826847486138462,-0.0036900310939458336,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-11-24,2017-12-01,5,time_forced,long_m_short_ref,-7.05454225743403,-0.021906732917378997,-0.007328289149940215,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-12-04,2017-12-11,5,time_forced,long_m_short_ref,-7.52044438226249,-0.021310908071645217,-0.006732464304206431,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-12-12,2017-12-19,5,time_forced,long_m_short_ref,-7.793544080266136,-0.0014237248583084498,0.013154718909130336,0.014578443767438786,False
MGEE,OTTR,peer,49,2017-12-20,2017-12-28,5,time_forced,long_m_short_ref,-6.776581659038026,-0.007157681090899436,0.00742076267653935,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-08-14,2017-08-21,5,time_forced,long_ref_short_m,3.1262531289778828,-0.020336963319389844,-0.005758519551951058,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-08-22,2017-08-29,5,time_forced,long_ref_short_m,3.100565136665461,-0.015972611640646072,-0.001394167873207286,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-08-30,2017-09-07,5,time_forced,long_ref_short_m,2.8439503613963244,-0.02762291684679658,-0.013044473079357799,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-09-08,2017-09-15,5,time_forced,long_ref_short_m,3.795132501129814,-0.003608473443770587,0.010969970323668199,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-09-18,2017-09-25,5,time_forced,long_ref_short_m,2.794682787288191,-0.02886371488389223,-0.014285271116453446,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-09-26,2017-10-03,5,time_forced,long_ref_short_m,3.812286158848491,-0.028814660779365682,-0.0142362170119269,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-10-04,2017-10-11,5,time_forced,long_ref_short_m,5.012783477911559,-0.009945560796516883,0.004632882970921903,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-10-12,2017-10-19,5,time_forced,long_ref_short_m,4.49144028358545,-0.01673790350672356,-0.0021594597392847747,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-10-20,2017-10-27,5,time_forced,long_ref_short_m,5.09290921383329,-0.021364856624681468,-0.006786412857242685,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-10-30,2017-11-06,5,time_forced,long_ref_short_m,5.317056623245197,-0.022031900594581162,-0.0074534568271423796,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-11-07,2017-11-14,5,time_forced,long_ref_short_m,6.416313551392048,-0.023336257290052852,-0.008757813522614066,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-11-15,2017-11-22,5,time_forced,long_ref_short_m,6.734070023898022,-0.01826847486138462,-0.0036900310939458336,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-11-24,2017-12-01,5,time_forced,long_ref_short_m,7.05454225743403,-0.021906732917378997,-0.007328289149940215,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-12-04,2017-12-11,5,time_forced,long_ref_short_m,7.52044438226249,-0.021310908071645217,-0.006732464304206431,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-12-12,2017-12-19,5,time_forced,long_ref_short_m,7.793544080266136,-0.0014237248583084498,0.013154718909130336,0.014578443767438786,False
OTTR,MGEE,peer,49,2017-12-20,2017-12-28,5,time_forced,long_ref_short_m,6.776581659038026,-0.007157681090899436,0.00742076267653935,0.014578443767438786,False
YORW,AWR,peer,49,2017-08-09,2017-08-16,5,time_forced,long_m_short_ref,-2.647019822046445,-0.018358601922547305,0.006031006185997834,0.02438960810854514,False
YORW,AWR,peer,49,2017-09-05,2017-09-12,5,time_forced,long_m_short_ref,-2.611678047006895,-0.026525383850108455,-0.002135775741563317,0.02438960810854514,False
YORW,AWR,peer,49,2017-09-13,2017-09-20,5,time_forced,long_m_short_ref,-2.8440612382579404,-0.0171570998800621,0.007232508228483037,0.02438960810854514,False
YORW,AWR,peer,49,2017-09-21,2017-09-28,5,time_forced,long_m_short_ref,-2.8691638461111766,0.021675493689615515,0.046065101798160646,0.02438960810854514,True
YORW,AWR,peer,49,2017-10-18,2017-10-25,5,time_forced,long_m_short_ref,-2.544559527397286,-0.033136511173712364,-0.008746903065167233,0.02438960810854514,False
YORW,AWR,peer,49,2017-10-26,2017-11-02,5,time_forced,long_m_short_ref,-2.7897160344276135,-0.016695819976489952,0.007693788132055179,0.02438960810854514,False
YORW,AWR,peer,49,2017-11-03,2017-11-10,5,time_forced,long_m_short_ref,-2.875596878778954,-0.027888102460228503,-0.0034984943516833678,0.02438960810854514,False
YORW,AWR,peer,49,2017-11-13,2017-11-20,5,time_forced,long_m_short_ref,-3.2206727532688255,-0.012510379033734486,0.011879229074810649,0.02438960810854514,False
YORW,AWR,peer,49,2017-11-21,2017-11-29,5,time_forced,long_m_short_ref,-3.024250710689459,-0.00046037335163591096,0.023929234756909223,0.02438960810854514,False
YORW,AWR,peer,49,2017-11-30,2017-12-07,5,time_forced,long_m_short_ref,-3.0193150791491594,-0.04789231694205293,-0.0235027088335078,0.02438960810854514,False
YORW,AWR,peer,49,2017-12-08,2017-12-15,5,time_forced,long_m_short_ref,-3.771210823041226,-0.01982884055657287,0.004560767551972267,0.02438960810854514,False
YORW,AWR,peer,49,2017-12-18,2017-12-26,5,time_forced,long_m_short_ref,-3.4967005169066288,-0.04489138099735513,-0.02050177288881,0.02438960810854514,False
YORW,AWR,peer,49,2017-12-27,2017-12-29,2,period_forced_close,long_m_short_ref,-4.308079720764463,-0.02874250832950896,-0.004384463239253011,0.02435804509025595,False
BKE,DBI,peer,56,2017-08-22,2017-08-29,5,time_forced,long_m_short_ref,-3.5986963061486885,0.004816982842339344,0.019770337643810143,0.014953354801470801,True
BKE,DBI,peer,56,2017-08-30,2017-09-07,5,time_forced,long_m_short_ref,-3.209230670203016,-0.014356145772503926,0.0005972090289668719,0.014953354801470801,False
BKE,DBI,peer,56,2017-09-08,2017-09-15,5,time_forced,long_m_short_ref,-3.8378115895896086,-0.0023196156066031433,0.012633739194867655,0.014953354801470801,False
BKE,DBI,peer,56,2017-09-18,2017-09-25,5,time_forced,long_m_short_ref,-3.6034958163896738,-0.010162161121083917,0.004791193680386885,0.014953354801470801,False
BKE,DBI,peer,56,2017-09-26,2017-10-03,5,time_forced,long_m_short_ref,-3.2062154770726714,-0.019545329596185036,-0.0045919747947142375,0.014953354801470801,False
BKE,DBI,peer,56,2017-10-04,2017-10-11,5,time_forced,long_m_short_ref,-3.5938555864392185,0.008561351015394743,0.023514705816865544,0.014953354801470801,True
BKE,DBI,peer,56,2017-10-12,2017-10-19,5,time_forced,long_m_short_ref,-2.887333572497295,-0.004192039070198874,0.010761315731271925,0.014953354801470801,False
BKE,DBI,peer,56,2017-10-20,2017-10-27,5,time_forced,long_m_short_ref,-2.5963679504615476,-0.011406892541749859,0.0035464622597209394,0.014953354801470801,False
BKE,DBI,peer,56,2017-10-30,2017-11-02,3,converged,long_m_short_ref,-2.5534747863376532,0.05641170446892948,0.07134967671149617,0.01493797224256669,True
BKE,DBI,peer,56,2017-12-28,2017-12-29,1,period_forced_close,long_ref_short_m,2.57006784249845,0.0008438444393255775,0.015773630628815483,0.014929786189489905,True
BOOT,ZUMZ,peer,56,2017-10-03,2017-10-10,5,time_forced,long_m_short_ref,-2.5123267409413286,-0.04985873527003597,-0.013157311520316572,0.036701423749719395,False
BOOT,ZUMZ,peer,56,2017-10-11,2017-10-18,5,time_forced,long_m_short_ref,-2.5986757896386594,-0.036757244622274414,-5.5820872555012446e-05,0.036701423749719395,False
BOOT,ZUMZ,peer,56,2017-10-19,2017-10-26,5,time_forced,long_m_short_ref,-2.7311679640506514,0.004495237362067993,0.04119666111178738,0.036701423749719395,True
BOOT,ZUMZ,peer,56,2017-12-13,2017-12-20,5,time_forced,long_ref_short_m,2.543117431750065,-0.033677255234532646,0.0030317851990355194,0.036709040433568166,False
BOOT,ZUMZ,peer,56,2017-12-21,2017-12-29,5,time_forced,long_ref_short_m,2.656424276531714,-0.05787937178120003,-0.021170331347631854,0.036709040433568166,False
CTRN,BKE,peer,56,2017-08-14,2017-08-21,5,time_forced,long_ref_short_m,2.5488140589583614,-0.005554089739550211,0.023697875510111654,0.029251965249661865,False
DBI,BKE,peer,56,2017-08-22,2017-08-29,5,time_forced,long_ref_short_m,3.5986963061486885,0.004816982842339344,0.019770337643810143,0.014953354801470801,True
DBI,BKE,peer,56,2017-08-30,2017-09-07,5,time_forced,long_ref_short_m,3.209230670203016,-0.014356145772503926,0.0005972090289668719,0.014953354801470801,False
DBI,BKE,peer,56,2017-09-08,2017-09-15,5,time_forced,long_ref_short_m,3.8378115895896086,-0.0023196156066031433,0.012633739194867655,0.014953354801470801,False
DBI,BKE,peer,56,2017-09-18,2017-09-25,5,time_forced,long_ref_short_m,3.6034958163896738,-0.010162161121083917,0.004791193680386885,0.014953354801470801,False
DBI,BKE,peer,56,2017-09-26,2017-10-03,5,time_forced,long_ref_short_m,3.2062154770726714,-0.019545329596185036,-0.0045919747947142375,0.014953354801470801,False
DBI,BKE,peer,56,2017-10-04,2017-10-11,5,time_forced,long_ref_short_m,3.5938555864392185,0.008561351015394743,0.023514705816865544,0.014953354801470801,True
DBI,BKE,peer,56,2017-10-12,2017-10-19,5,time_forced,long_ref_short_m,2.887333572497295,-0.004192039070198874,0.010761315731271925,0.014953354801470801,False
DBI,BKE,peer,56,2017-10-20,2017-10-27,5,time_forced,long_ref_short_m,2.5963679504615476,-0.011406892541749859,0.0035464622597209394,0.014953354801470801,False
DBI,BKE,peer,56,2017-10-30,2017-11-02,3,converged,long_ref_short_m,2.5534747863376532,0.05641170446892948,0.07134967671149617,0.01493797224256669,True
DBI,BKE,peer,56,2017-12-28,2017-12-29,1,period_forced_close,long_m_short_ref,-2.57006784249845,0.0008438444393255775,0.015773630628815483,0.014929786189489905,True
GCO,BKE,peer,56,2017-07-03,2017-07-11,5,time_forced,long_m_short_ref,-2.982502778501789,-0.009581431822967836,0.008532720043134323,0.018114151866102157,False
GCO,BKE,peer,56,2017-07-12,2017-07-19,5,time_forced,long_m_short_ref,-2.8778853159362034,-0.010988815960628288,0.007125335905473873,0.018114151866102157,False
GCO,BKE,peer,56,2017-07-20,2017-07-27,5,time_forced,long_m_short_ref,-2.658434938511731,-0.03640878911936136,-0.018294637253259194,0.018114151866102157,False
GCO,BKE,peer,56,2017-07-28,2017-08-04,5,time_forced,long_m_short_ref,-2.8427960143120936,-0.01954631550340403,-0.0014321636373018642,0.018114151866102157,False
GCO,BKE,peer,56,2017-08-07,2017-08-14,5,time_forced,long_m_short_ref,-2.930047337054193,-0.02348080879667342,-0.005366656930571256,0.018114151866102157,False
GCO,BKE,peer,56,2017-08-15,2017-08-22,5,time_forced,long_m_short_ref,-2.7545392304673113,-0.08555988818822258,-0.06744573632212042,0.018114151866102157,False
GCO,BKE,peer,56,2017-08-23,2017-08-30,5,time_forced,long_m_short_ref,-3.7031776933156415,-0.007435996975778797,0.010678154890323366,0.018114151866102157,False
GCO,BKE,peer,56,2017-08-31,2017-09-08,5,time_forced,long_m_short_ref,-4.669015086625933,0.06009539401830032,0.07820954588440249,0.018114151866102157,True
GCO,BKE,peer,56,2017-09-11,2017-09-18,5,time_forced,long_m_short_ref,-3.6545086530811037,-0.03422032236438105,-0.016106170498278893,0.018114151866102157,False
GCO,BKE,peer,56,2017-09-19,2017-09-26,5,time_forced,long_m_short_ref,-4.094951214708476,-0.02722391094644722,-0.009109759080345059,0.018114151866102157,False
GCO,BKE,peer,56,2017-09-27,2017-10-04,5,time_forced,long_m_short_ref,-4.314461844584444,-0.01668764693346414,0.0014265049326380175,0.018114151866102157,False
GCO,BKE,peer,56,2017-10-05,2017-10-12,5,time_forced,long_m_short_ref,-4.415412136202644,-0.018148381605754386,-3.422973965222509e-05,0.018114151866102157,False
GCO,BKE,peer,56,2017-10-13,2017-10-20,5,time_forced,long_m_short_ref,-4.7074709527861565,-0.0027933279320482354,0.015320823934053929,0.018114151866102157,False
GCO,BKE,peer,56,2017-10-23,2017-10-30,5,time_forced,long_m_short_ref,-4.280615157406801,-0.057737509940165695,-0.03962335807406353,0.018114151866102157,False
GCO,BKE,peer,56,2017-10-31,2017-11-07,5,time_forced,long_m_short_ref,-4.816624835932178,-0.07522582235592057,-0.05711167048981841,0.018114151866102157,False
GCO,BKE,peer,56,2017-11-08,2017-11-15,5,time_forced,long_m_short_ref,-5.717114051876615,-0.013817455711543082,0.0042966961545590765,0.018114151866102157,False
GCO,BKE,peer,56,2017-11-16,2017-11-24,5,time_forced,long_m_short_ref,-5.810727576156566,0.005150541057600483,0.023264692923702646,0.018114151866102157,True
GCO,BKE,peer,56,2017-11-27,2017-12-04,5,time_forced,long_m_short_ref,-5.6058470352605445,-0.03771631963398475,-0.019602167767882595,0.018114151866102157,False
GCO,BKE,peer,56,2017-12-05,2017-12-12,5,time_forced,long_m_short_ref,-5.8897169674528165,0.011251581747532267,0.029365733613634426,0.018114151866102157,True
GCO,BKE,peer,56,2017-12-13,2017-12-20,5,time_forced,long_m_short_ref,-5.462988683420912,-0.01471834451861076,0.0033958073474913975,0.018114151866102157,False
GCO,BKE,peer,56,2017-12-21,2017-12-29,5,time_forced,long_m_short_ref,-5.504615498295621,-0.014735837055398552,0.0033783148107036087,0.018114151866102157,False
BJRI,WING,peer,58,2017-08-04,2017-08-11,5,time_forced,long_m_short_ref,-2.7766466100656717,-0.04817357344187706,-0.022278228120777788,0.025895345321099276,False
BJRI,WING,peer,58,2017-08-14,2017-08-21,5,time_forced,long_m_short_ref,-3.4485783261497525,-0.05438883629533375,-0.02849349097423448,0.025895345321099276,False
BJRI,WING,peer,58,2017-08-22,2017-08-29,5,time_forced,long_m_short_ref,-4.200698077705568,-0.00085734523839354,0.025038000082705736,0.025895345321099276,False
BJRI,WING,peer,58,2017-08-30,2017-09-07,5,time_forced,long_m_short_ref,-3.6199932592592488,-0.07341517385006387,-0.04751982852896458,0.025895345321099276,False
BJRI,WING,peer,58,2017-09-08,2017-09-15,5,time_forced,long_m_short_ref,-4.699272898191938,-0.018030301465949087,0.007865043855150189,0.025895345321099276,False
BJRI,WING,peer,58,2017-09-18,2017-09-25,5,time_forced,long_m_short_ref,-4.731304821129083,-0.004542911823337773,0.021352433497761503,0.025895345321099276,False
BJRI,WING,peer,58,2017-09-26,2017-10-03,5,time_forced,long_m_short_ref,-4.309918998487353,-0.011052931563570737,0.014842413757528539,0.025895345321099276,False
BJRI,WING,peer,58,2017-10-04,2017-10-11,5,time_forced,long_m_short_ref,-4.140380520301477,-0.01421853801214518,0.011676807308954096,0.025895345321099276,False
BJRI,WING,peer,58,2017-10-12,2017-10-19,5,time_forced,long_m_short_ref,-3.9156464999086613,-0.005387781053604716,0.02050756426749456,0.025895345321099276,False
BJRI,WING,peer,58,2017-10-20,2017-10-27,5,time_forced,long_m_short_ref,-3.4075337296054493,-0.02928443519026597,-0.003389089869166695,0.025895345321099276,False
BJRI,WING,peer,58,2017-10-30,2017-11-06,5,time_forced,long_m_short_ref,-3.608807863382478,-0.07996769777558034,-0.054072352454481054,0.025895345321099276,False
BJRI,WING,peer,58,2017-11-07,2017-11-14,5,time_forced,long_m_short_ref,-4.909590321903864,-0.02820882437513839,-0.0023134790540391137,0.025895345321099276,False
BJRI,WING,peer,58,2017-11-15,2017-11-22,5,time_forced,long_m_short_ref,-4.708222986246839,-0.026928493575767935,-0.0010331482546686588,0.025895345321099276,False
BJRI,WING,peer,58,2017-11-24,2017-12-01,5,time_forced,long_m_short_ref,-4.7190185873442285,0.010248215216218267,0.03614356053731754,0.025895345321099276,True
BJRI,WING,peer,58,2017-12-04,2017-12-11,5,time_forced,long_m_short_ref,-3.758820004512047,-0.055882552400488505,-0.029987207079389233,0.025895345321099276,False
BJRI,WING,peer,58,2017-12-12,2017-12-19,5,time_forced,long_m_short_ref,-4.58874951794024,-0.002651722629746559,0.023243622691352717,0.025895345321099276,False
BJRI,WING,peer,58,2017-12-20,2017-12-28,5,time_forced,long_m_short_ref,-4.148651156143379,-0.011230529813334281,0.014664815507764994,0.025895345321099276,False
LOCO,WING,peer,58,2017-08-04,2017-08-11,5,time_forced,long_m_short_ref,-2.8291914236821345,-0.04511070198999566,-0.014385946313106912,0.03072475567688875,False
LOCO,WING,peer,58,2017-08-14,2017-08-21,5,time_forced,long_m_short_ref,-3.735922084200396,-0.06930123314012854,-0.03857647746323978,0.03072475567688875,False
LOCO,WING,peer,58,2017-08-22,2017-08-29,5,time_forced,long_m_short_ref,-5.348839628088504,0.018132598820456654,0.04885735449734541,0.03072475567688875,True
LOCO,WING,peer,58,2017-08-30,2017-09-07,5,time_forced,long_m_short_ref,-3.862357563603466,-0.04421761922839372,-0.013492863551504974,0.03072475567688875,False
LOCO,WING,peer,58,2017-09-08,2017-09-15,5,time_forced,long_m_short_ref,-4.458936340995432,-0.01560101193372725,0.0151237437431615,0.03072475567688875,False
LOCO,WING,peer,58,2017-09-18,2017-09-25,5,time_forced,long_m_short_ref,-3.970744289251557,-0.03189058481357125,-0.0011658291366825058,0.03072475567688875,False
LOCO,WING,peer,58,2017-09-26,2017-10-03,5,time_forced,long_m_short_ref,-3.81891168134491,-0.01599274372817804,0.01473201194871071,0.03072475567688875,False
LOCO,WING,peer,58,2017-10-04,2017-10-11,5,time_forced,long_m_short_ref,-3.213911570950424,-0.028928412530031523,0.0017963431468572266,0.03072475567688875,False
LOCO,WING,peer,58,2017-10-12,2017-10-19,5,time_forced,long_m_short_ref,-3.509684947138977,-0.04140033602397446,-0.010675580347085711,0.03072475567688875,False
LOCO,WING,peer,58,2017-10-20,2017-10-27,5,time_forced,long_m_short_ref,-3.5349439800581903,-0.04715183054255921,-0.016427074865670466,0.03072475567688875,False
LOCO,WING,peer,58,2017-10-30,2017-11-06,5,time_forced,long_m_short_ref,-4.093142764523814,-0.16359113822932284,-0.1328663825524341,0.03072475567688875,False
LOCO,WING,peer,58,2017-11-07,2017-11-14,5,time_forced,long_m_short_ref,-8.34465938217449,-0.05186814949563039,-0.02114339381874164,0.03072475567688875,False
LOCO,WING,peer,58,2017-11-15,2017-11-22,5,time_forced,long_m_short_ref,-9.027629780879716,-0.033877550129840214,-0.0031527944529514684,0.03072475567688875,False
LOCO,WING,peer,58,2017-11-24,2017-12-01,5,time_forced,long_m_short_ref,-9.060248157420789,-0.013462455152072995,0.017262300524815755,0.03072475567688875,False
LOCO,WING,peer,58,2017-12-04,2017-12-11,5,time_forced,long_m_short_ref,-8.34921252396468,-0.06673145043903606,-0.036006694762147295,0.03072475567688875,False
LOCO,WING,peer,58,2017-12-12,2017-12-19,5,time_forced,long_m_short_ref,-10.189977084349646,-0.004339932539656744,0.026384823137232005,0.03072475567688875,False
LOCO,WING,peer,58,2017-12-20,2017-12-28,5,time_forced,long_m_short_ref,-9.304122977009653,-0.02801058232947572,0.002714173347413029,0.03072475567688875,False
RRGB,BJRI,peer,58,2017-07-03,2017-07-11,5,time_forced,long_ref_short_m,2.586590268992679,-0.04740899536588124,-0.020240296525650514,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-07-12,2017-07-19,5,time_forced,long_ref_short_m,2.7412863276548967,-0.04848523649605964,-0.021316537655828915,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-07-20,2017-07-27,5,time_forced,long_ref_short_m,3.312213176491811,0.005347851162801507,0.03251655000303222,0.027168698840230716,True
RRGB,BJRI,peer,58,2017-08-09,2017-08-16,5,time_forced,long_ref_short_m,2.7326283936055167,-0.03431716721222196,-0.0071484683719912345,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-08-17,2017-08-24,5,time_forced,long_ref_short_m,2.8963327620195916,-0.04313713272128289,-0.01596843388105218,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-08-25,2017-09-01,5,time_forced,long_ref_short_m,3.2144956258120643,-0.03416090820818941,-0.0069922093679586905,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-09-05,2017-09-12,5,time_forced,long_ref_short_m,3.4729193868077703,-0.05906988541940912,-0.0319011865791784,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-09-13,2017-09-20,5,time_forced,long_ref_short_m,4.054125579530691,-0.046877038066354695,-0.019708339226123972,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-09-21,2017-09-28,5,time_forced,long_ref_short_m,4.43474964233879,-0.05057319664115784,-0.023404497800927127,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-09-29,2017-10-06,5,time_forced,long_ref_short_m,4.847485708332985,-0.018324018286838224,0.008844680553392492,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-10-09,2017-10-16,5,time_forced,long_ref_short_m,4.772376513869131,-0.018888671098551198,0.008280027741679519,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-10-17,2017-10-24,5,time_forced,long_ref_short_m,4.537476731633725,-0.025773621998757608,0.0013950768414731085,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-10-25,2017-11-01,5,time_forced,long_ref_short_m,4.427362546048442,-0.03855455829167243,-0.011385859451441716,0.027168698840230716,False
RRGB,BJRI,peer,58,2017-11-02,2017-11-09,5,time_forced,long_ref_short_m,4.544413654765928,0.11312782453428948,0.1402965233745202,0.027168698840230716,True
WING,LOCO,peer,58,2017-08-04,2017-08-11,5,time_forced,long_ref_short_m,2.8291914236821345,-0.04511070198999566,-0.014385946313106912,0.03072475567688875,False
WING,LOCO,peer,58,2017-08-14,2017-08-21,5,time_forced,long_ref_short_m,3.735922084200396,-0.06930123314012854,-0.03857647746323978,0.03072475567688875,False
WING,LOCO,peer,58,2017-08-22,2017-08-29,5,time_forced,long_ref_short_m,5.348839628088504,0.018132598820456654,0.04885735449734541,0.03072475567688875,True
WING,LOCO,peer,58,2017-08-30,2017-09-07,5,time_forced,long_ref_short_m,3.862357563603466,-0.04421761922839372,-0.013492863551504974,0.03072475567688875,False
WING,LOCO,peer,58,2017-09-08,2017-09-15,5,time_forced,long_ref_short_m,4.458936340995432,-0.01560101193372725,0.0151237437431615,0.03072475567688875,False
WING,LOCO,peer,58,2017-09-18,2017-09-25,5,time_forced,long_ref_short_m,3.970744289251557,-0.03189058481357125,-0.0011658291366825058,0.03072475567688875,False
WING,LOCO,peer,58,2017-09-26,2017-10-03,5,time_forced,long_ref_short_m,3.81891168134491,-0.01599274372817804,0.01473201194871071,0.03072475567688875,False
WING,LOCO,peer,58,2017-10-04,2017-10-11,5,time_forced,long_ref_short_m,3.213911570950424,-0.028928412530031523,0.0017963431468572266,0.03072475567688875,False
WING,LOCO,peer,58,2017-10-12,2017-10-19,5,time_forced,long_ref_short_m,3.509684947138977,-0.04140033602397446,-0.010675580347085711,0.03072475567688875,False
WING,LOCO,peer,58,2017-10-20,2017-10-27,5,time_forced,long_ref_short_m,3.5349439800581903,-0.04715183054255921,-0.016427074865670466,0.03072475567688875,False
WING,LOCO,peer,58,2017-10-30,2017-11-06,5,time_forced,long_ref_short_m,4.093142764523814,-0.16359113822932284,-0.1328663825524341,0.03072475567688875,False
WING,LOCO,peer,58,2017-11-07,2017-11-14,5,time_forced,long_ref_short_m,8.34465938217449,-0.05186814949563039,-0.02114339381874164,0.03072475567688875,False
WING,LOCO,peer,58,2017-11-15,2017-11-22,5,time_forced,long_ref_short_m,9.027629780879716,-0.033877550129840214,-0.0031527944529514684,0.03072475567688875,False
WING,LOCO,peer,58,2017-11-24,2017-12-01,5,time_forced,long_ref_short_m,9.060248157420789,-0.013462455152072995,0.017262300524815755,0.03072475567688875,False
WING,LOCO,peer,58,2017-12-04,2017-12-11,5,time_forced,long_ref_short_m,8.34921252396468,-0.06673145043903606,-0.036006694762147295,0.03072475567688875,False
WING,LOCO,peer,58,2017-12-12,2017-12-19,5,time_forced,long_ref_short_m,10.189977084349646,-0.004339932539656744,0.026384823137232005,0.03072475567688875,False
WING,LOCO,peer,58,2017-12-20,2017-12-28,5,time_forced,long_ref_short_m,9.304122977009653,-0.02801058232947572,0.002714173347413029,0.03072475567688875,False
CYH,SGRY,peer,80,2017-08-21,2017-08-28,5,time_forced,long_ref_short_m,2.5599836725676717,-0.05343814115570321,-0.030476329025531324,0.02296181213017188,False
CYH,SGRY,peer,80,2017-08-29,2017-09-06,5,time_forced,long_ref_short_m,2.51124324104332,0.07060069820844163,0.09356251033861351,0.02296181213017188,True
ENSG,SEM,peer,80,2017-08-07,2017-08-14,5,time_forced,long_m_short_ref,-2.82005327412186,-0.007998993243231837,0.012706960424975156,0.02070595366820699,False
ENSG,SEM,peer,80,2017-08-15,2017-08-22,5,time_forced,long_m_short_ref,-2.5714767387040705,-0.007195289203434546,0.013510664464772448,0.02070595366820699,False
ENSG,SEM,peer,80,2017-08-25,2017-09-01,5,time_forced,long_m_short_ref,-2.6174626574276814,-0.041608185329589986,-0.020902231661382997,0.02070595366820699,False
ENSG,SEM,peer,80,2017-09-05,2017-09-12,5,time_forced,long_m_short_ref,-2.8646562829003055,-0.006557093432672919,0.014148860235534078,0.02070595366820699,False
ENSG,SEM,peer,80,2017-09-13,2017-09-20,5,time_forced,long_m_short_ref,-2.730752757531818,-0.015150114550567922,0.005555839117639072,0.02070595366820699,False
ENSG,SEM,peer,80,2017-09-21,2017-09-28,5,time_forced,long_m_short_ref,-2.635533035356416,-0.0012388241275339065,0.01946712954067309,0.02070595366820699,False
NHC,SEM,peer,80,2017-07-03,2017-07-11,5,time_forced,long_m_short_ref,-2.7136173467212523,-0.03694207028451523,-0.015211206670371402,0.02173086361414383,False
NHC,SEM,peer,80,2017-07-12,2017-07-19,5,time_forced,long_m_short_ref,-3.2291971592426583,-0.043759062372013595,-0.022028198757869766,0.02173086361414383,False
NHC,SEM,peer,80,2017-07-20,2017-07-27,5,time_forced,long_m_short_ref,-3.8244843266809765,-0.02934579397556908,-0.007614930361425243,0.02173086361414383,False
NHC,SEM,peer,80,2017-07-28,2017-08-04,5,time_forced,long_m_short_ref,-4.41000776597537,-0.0667202046687001,-0.044989341054556264,0.02173086361414383,False
NHC,SEM,peer,80,2017-08-07,2017-08-14,5,time_forced,long_m_short_ref,-6.3131668488480726,-0.001787726813630321,0.019943136800513517,0.02173086361414383,False
NHC,SEM,peer,80,2017-08-15,2017-08-22,5,time_forced,long_m_short_ref,-5.894357115196733,-0.0052732408771072265,0.016457622737036603,0.02173086361414383,False
NHC,SEM,peer,80,2017-08-23,2017-08-30,5,time_forced,long_m_short_ref,-5.788599579027575,-0.061513983076871386,-0.039783119462727556,0.02173086361414383,False
NHC,SEM,peer,80,2017-08-31,2017-09-08,5,time_forced,long_m_short_ref,-7.3856723183183055,0.0031524583340505393,0.02488332194819437,0.02173086361414383,True
NHC,SEM,peer,80,2017-09-11,2017-09-18,5,time_forced,long_m_short_ref,-6.4937543881245094,-0.043395404700666496,-0.02166454108652266,0.02173086361414383,False
NHC,SEM,peer,80,2017-09-19,2017-09-26,5,time_forced,long_m_short_ref,-7.034961739909876,-0.037812674622875686,-0.01608181100873185,0.02173086361414383,False
