member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable,cycle,entry_mcap,entry_dvol,price,mcap_decile,dvol_decile
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-09-05,2017-09-12,5,time_forced,long_m_short_ref,-5.356858800034461,-0.0314100932557126,-0.0060007943603779,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-09-13,2017-09-20,5,time_forced,long_m_short_ref,-5.753693730287683,0.00287832327753,0.0282876221728647,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-09-21,2017-09-28,5,time_forced,long_m_short_ref,-5.336229500971694,-0.027775873706221,-0.0023665748108863,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-09-29,2017-10-06,5,time_forced,long_m_short_ref,-5.374918429198351,0.0212352458373413,0.046644544732676,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-10-09,2017-10-16,5,time_forced,long_m_short_ref,-5.443156592031601,-0.0390973141642687,-0.0136880152689341,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-10-17,2017-10-24,5,time_forced,long_m_short_ref,-5.676039808183906,-0.0234856292660219,0.0019236696293126,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-10-25,2017-11-01,5,time_forced,long_m_short_ref,-5.900612608294069,-0.0983410755167121,-0.0729317766213774,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-11-02,2017-11-09,5,time_forced,long_m_short_ref,-7.243172873143539,0.0890321211334012,0.1144414200287358,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-11-10,2017-11-17,5,time_forced,long_m_short_ref,-5.410433483003903,-0.0850116791646478,-0.0596023802693131,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-11-20,2017-11-28,5,time_forced,long_m_short_ref,-7.310982411080436,0.0854506883271652,0.1108599872224999,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-11-29,2017-12-06,5,time_forced,long_m_short_ref,-5.870642241045981,-0.0512840924450236,-0.025874793549689,0.0254092988953346,False,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-12-07,2017-12-14,5,time_forced,long_m_short_ref,-5.939104257264904,0.0437835596726722,0.0691928585680069,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-12-15,2017-12-22,5,time_forced,long_m_short_ref,-3.7168428751777953,0.0579161851006293,0.0833254839959639,0.0254092988953346,True,3,875012508.3000001,4443363.890333333,18.17,6,4
SGRY,"['CYH', 'ENSG', 'NHC', 'SEM', 'SGRY', 'SNDA']",basket,80,2017-12-26,2017-12-29,3,period_forced_close,long_m_short_ref,-2.705814109669117,-0.0342194005912788,-0.0088439657198094,0.0253754348714694,False,3,875012508.3000001,4443363.890333333,18.17,6,4
EPM,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-01-11,2018-01-19,5,time_forced,long_m_short_ref,-2.5815738371929013,0.0113964164121259,0.0452417516973603,0.0338453352852343,True,4,328452050.0,1719061.1263333333,10.0,3,2
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-30,2018-05-07,5,time_forced,long_m_short_ref,-2.7979594450953007,-0.0344655572354412,-0.0011735015538735,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-08,2018-05-15,5,time_forced,long_m_short_ref,-3.0136057946526704,-0.071429134080959,-0.0381370783993914,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-16,2018-05-23,5,time_forced,long_m_short_ref,-3.729964848114713,-0.0430018549053115,-0.0097097992237439,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-24,2018-06-01,5,time_forced,long_m_short_ref,-3.759025934844996,-0.0372922513657505,-0.0040001956841828,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-04,2018-06-11,5,time_forced,long_m_short_ref,-3.66577037974435,-0.0515512180915583,-0.0182591624099907,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-12,2018-06-19,5,time_forced,long_m_short_ref,-4.051908945714523,-0.0486452991170483,-0.0153532434354807,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-20,2018-06-27,5,time_forced,long_m_short_ref,-3.90836013555751,-0.0425135053703871,-0.0092214496888195,0.0332920556815676,False,4,405186450.0,1046110.8821666667,32.15,3,1
NGS,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-28,2018-06-29,1,period_forced_close,long_m_short_ref,-4.201432253121384,-0.0179696685266683,0.0152346183067182,0.0332042868333866,False,4,405186450.0,1046110.8821666667,32.15,3,1
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-01-25,2018-02-01,5,time_forced,long_ref_short_m,2.644858238101633,-0.0383134918051748,-0.0036052284693099,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-03-23,2018-04-02,5,time_forced,long_ref_short_m,2.604636511357981,-0.0200204360159096,0.0146878273199552,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-03,2018-04-10,5,time_forced,long_ref_short_m,2.503608926682063,-0.0816870753312837,-0.0469788119954188,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-11,2018-04-18,5,time_forced,long_ref_short_m,3.169052443481685,-0.0865124921456775,-0.0518042288098126,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-19,2018-04-26,5,time_forced,long_ref_short_m,3.64767863104994,-0.0252290120830334,0.0094792512528315,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-27,2018-05-04,5,time_forced,long_ref_short_m,3.5154989476372016,-0.087929869734746,-0.053221606398881,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-07,2018-05-14,5,time_forced,long_ref_short_m,4.190407713616254,-0.0907537373598268,-0.0560454740239619,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-15,2018-05-22,5,time_forced,long_ref_short_m,4.665683490308317,-0.0520679241538559,-0.017359660817991,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-23,2018-05-31,5,time_forced,long_ref_short_m,4.478530072639992,0.0083235140521616,0.0430317773880266,0.0347082633358649,True,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-01,2018-06-08,5,time_forced,long_ref_short_m,3.937228603517539,-0.029252189722149,0.0054560736137158,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-11,2018-06-18,5,time_forced,long_ref_short_m,3.901071042250319,-0.0752892988609569,-0.0405810355250919,0.0347082633358649,False,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-19,2018-06-26,5,time_forced,long_ref_short_m,4.399817289470164,0.0028744604026197,0.0375827237384846,0.0347082633358649,True,4,211922974.53,4268125.505,2.77,1,4
WTI,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-27,2018-06-29,2,period_forced_close,long_ref_short_m,4.038944145591175,-0.0340199225672982,0.0006097802306098,0.034629702797908,False,4,211922974.53,4268125.505,2.77,1,4
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-01-02,2018-01-09,5,time_forced,long_m_short_ref,-2.511822223311601,-0.00434238595685,0.018100553309077,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-01-25,2018-02-01,5,time_forced,long_m_short_ref,-2.590905331164386,-0.0270800413034194,-0.0046371020374923,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-02-02,2018-02-09,5,time_forced,long_m_short_ref,-2.6846807250809994,-0.0371010839935913,-0.0146581447276642,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-02-12,2018-02-20,5,time_forced,long_m_short_ref,-3.0800521954743627,-0.0280219237458521,-0.005578984479925,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-02-21,2018-02-28,5,time_forced,long_m_short_ref,-3.209537124822607,-0.0769074033674735,-0.0544644641015464,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-03-01,2018-03-08,5,time_forced,long_m_short_ref,-4.221460526453545,0.0385902420774187,0.0610331813433458,0.022442939265927,True,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-03-09,2018-03-16,5,time_forced,long_m_short_ref,-3.1727637935136133,-0.0338319563762917,-0.0113890171103647,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-03-19,2018-03-26,5,time_forced,long_m_short_ref,-3.7718511233372376,-0.0001396865612046,0.0223032527047224,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-03-27,2018-04-04,5,time_forced,long_m_short_ref,-3.563995958082023,-0.035417237523515,-0.0129742982575879,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-05,2018-04-12,5,time_forced,long_m_short_ref,-3.3095234187255502,-0.0057708257339207,0.0166721135320062,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-13,2018-04-20,5,time_forced,long_m_short_ref,-3.0793089987779547,-0.0095099139195643,0.0129330253463627,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-04-23,2018-04-30,5,time_forced,long_m_short_ref,-3.042708896618479,-0.0155953623907782,0.0068475768751488,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-01,2018-05-08,5,time_forced,long_m_short_ref,-2.9902985619700067,-0.0367690088126564,-0.0143260695467293,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-09,2018-05-16,5,time_forced,long_m_short_ref,-2.682571094827205,-0.0514307719926702,-0.0289878327267431,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-17,2018-05-24,5,time_forced,long_m_short_ref,-3.0548301476003226,-0.0448106238930757,-0.0223676846271486,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-05-25,2018-06-04,5,time_forced,long_m_short_ref,-3.126266489629268,-0.0070261618931043,0.0154167773728227,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-05,2018-06-12,5,time_forced,long_m_short_ref,-2.8328366494758632,-0.0195230779061181,0.0029198613598088,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-13,2018-06-20,5,time_forced,long_m_short_ref,-2.671094246754167,-0.0457551918745511,-0.0233122526086241,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
XPRO,"['EPM', 'GTE', 'NGS', 'NOG', 'REI', 'TTI', 'WTI', 'XPRO']",basket,13,2018-06-21,2018-06-28,5,time_forced,long_m_short_ref,-3.007487722996056,-0.0282650265921685,-0.0058220873262415,0.022442939265927,False,4,1909851420.78,7861358.546166668,12.31,10,6
AMPH,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-04-19,2018-04-26,5,time_forced,long_ref_short_m,2.5778786564718863,-0.0343225153881656,-0.0063692365199122,0.0279532788682534,False,4,832556204.22,7510668.429666666,18.42,6,6
AMPH,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-04-27,2018-05-04,5,time_forced,long_ref_short_m,2.596913403764728,-0.0188497840391458,0.0091034948291075,0.0279532788682534,False,4,832556204.22,7510668.429666666,18.42,6,6
AMPH,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-05-08,2018-05-15,5,time_forced,long_ref_short_m,2.513799080615963,0.0570571454158145,0.0850104242840679,0.0279532788682534,True,4,832556204.22,7510668.429666666,18.42,6,6
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-02-02,2018-02-09,5,time_forced,long_ref_short_m,2.5050706174532595,-0.0873581495694882,-0.0617022573181895,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-02-12,2018-02-20,5,time_forced,long_ref_short_m,3.5810532849532715,-0.0391640595081143,-0.0135081672568157,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-02-21,2018-02-28,5,time_forced,long_ref_short_m,3.703607120899213,-0.0089802729522002,0.0166756192990984,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-03-01,2018-03-08,5,time_forced,long_ref_short_m,3.6839703490752793,0.0103706336958606,0.0360265259471592,0.0256558922512986,True,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-03-09,2018-03-16,5,time_forced,long_ref_short_m,2.841436371853572,-0.0198197769679558,0.0058361152833427,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-03-19,2018-03-26,5,time_forced,long_ref_short_m,2.976570166161439,-0.0644466568029547,-0.0387907645516561,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-03-27,2018-04-04,5,time_forced,long_ref_short_m,4.089326876749151,-0.0210635392554791,0.0045923529958195,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-04-05,2018-04-12,5,time_forced,long_ref_short_m,4.117950306775187,-0.0285998610847044,-0.0029439688334058,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-04-13,2018-04-20,5,time_forced,long_ref_short_m,3.446832406224713,-0.0429365539553875,-0.0172806617040889,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-04-23,2018-04-30,5,time_forced,long_ref_short_m,3.640656123511184,0.0161150103596126,0.0417709026109112,0.0256558922512986,True,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-05-01,2018-05-08,5,time_forced,long_ref_short_m,2.8035063106531664,-0.0167207786914069,0.0089351135598917,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-05-10,2018-05-17,5,time_forced,long_ref_short_m,3.9865238688575375,0.0199672918357364,0.045623184087035,0.0256558922512986,True,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-05-18,2018-05-25,5,time_forced,long_ref_short_m,3.015035399253443,-0.0382628543651067,-0.012606962113808,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-05-29,2018-06-05,5,time_forced,long_ref_short_m,3.448612309019993,-0.0466404231911692,-0.0209845309398706,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-06-06,2018-06-13,5,time_forced,long_ref_short_m,3.698604427693189,-0.005778462302176,0.0198774299491225,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-06-14,2018-06-21,5,time_forced,long_ref_short_m,3.170054915207781,-0.047766906829719,-0.0221110145784203,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
INVA,"['ACRS', 'AMPH', 'INO', 'INVA', 'PBYI']",basket,28,2018-06-22,2018-06-29,5,time_forced,long_ref_short_m,3.366416982977982,-0.0053386091673636,0.0203172830839349,0.0256558922512986,False,4,1193221200.0,10967525.23858333,10.7,7,7
FF,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-04-26,2018-05-03,5,time_forced,long_m_short_ref,-2.568172287939492,-0.0148656149179284,0.0126938731472935,0.0275594880652219,False,4,607650064.8000001,2568471.261,13.9,5,3
FF,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-05-10,2018-05-17,5,time_forced,long_m_short_ref,-2.7154937656619302,0.0344578672839232,0.0620173553491451,0.0275594880652219,True,4,607650064.8000001,2568471.261,13.9,5,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-03-15,2018-03-22,5,time_forced,long_ref_short_m,2.7470411881048675,-0.0306111645967632,-0.0059173262431516,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-03-23,2018-04-02,5,time_forced,long_ref_short_m,3.4590374465718665,-0.0265364109009809,-0.0018425725473693,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-04-03,2018-04-10,5,time_forced,long_ref_short_m,3.6559305902194303,-0.0228397599357443,0.0018540784178673,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-04-11,2018-04-18,5,time_forced,long_ref_short_m,3.814314842521072,-0.0028774970634172,0.0218163412901943,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-04-19,2018-04-26,5,time_forced,long_ref_short_m,2.845708276184458,-0.0761759394688425,-0.0514821011152308,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-04-27,2018-05-04,5,time_forced,long_ref_short_m,4.516548593125652,-0.0209932268765869,0.0037006114770247,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-05-07,2018-05-14,5,time_forced,long_ref_short_m,4.521886220763757,0.0124868371531618,0.0371806755067735,0.0246938383536116,True,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-05-15,2018-05-22,5,time_forced,long_ref_short_m,3.2858693676585564,-0.0335339377672961,-0.0088400994136845,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-05-23,2018-05-31,5,time_forced,long_ref_short_m,3.641650969082395,-0.0512801202308816,-0.0265862818772699,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-01,2018-06-08,5,time_forced,long_ref_short_m,4.304691698495154,-0.014941447982374,0.0097523903712375,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-11,2018-06-18,5,time_forced,long_ref_short_m,3.6958960799967953,-0.0305033669104392,-0.0058095285568276,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-19,2018-06-26,5,time_forced,long_ref_short_m,4.144510243150788,-0.0406272161567127,-0.015933377803101,0.0246938383536116,False,4,1016491716.25,2603455.212666667,32.75,7,3
IPAR,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-27,2018-06-29,2,period_forced_close,long_ref_short_m,4.641960219600482,-0.0256350165443824,-0.0009936352006977,0.0246413813436846,False,4,1016491716.25,2603455.212666667,32.75,7,3
OLN,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-19,2018-06-26,5,time_forced,long_m_short_ref,-2.854253848643588,-0.0147097561116458,0.0031801594745398,0.0178899155861856,False,4,1987336000.0,54516715.33983334,25.61,10,10
OLN,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-06-27,2018-06-29,2,period_forced_close,long_m_short_ref,-2.7735461810390105,-0.0097007897479664,0.0081312570834846,0.0178320468314511,False,4,1987336000.0,54516715.33983334,25.61,10,10
ROG,"['ASIX', 'FF', 'IPAR', 'OLN', 'PAHC', 'ROG', 'TROX']",basket,28,2018-01-17,2018-01-24,5,time_forced,long_ref_short_m,2.510682994887459,-0.0124411429490345,0.0096872154774938,0.0221283584265283,False,4,1379277170.0,10473023.923,76.81,8,7
TG,"['ATI', 'CENX', 'CRS', 'IIIN', 'KALU', 'MTUS', 'ROCK', 'SXC', 'TG', 'TWI']",basket,33,2018-02-22,2018-03-01,5,time_forced,long_m_short_ref,-2.56532672216542,0.0075000479841086,0.0336578395759962,0.0261577915918876,True,4,784371888.0,1320924.989,24.0,6,1
