rebalance_date,hold_end,year,n_universe,n_with_signal,n_delisted,pct_dropped,long_ret,short_ret,ls_ret,ls_gross,ls_cost,ls_ba_cost,ls_borrow_cost,long_scale,short_scale,mean_beta_long,mean_beta_short,avg_turnover,mkt_ret,ic,n_long,n_short,mean_gp_long,mean_gp_short,sign_ok
2021-01-01,2021-07-01,2021,472,358,4,24.152542372881356,0.48314125838169264,-0.3693091948301785,0.17565261261718518,0.21252326572096286,0.03687065310377781,0.02937550531597597,0.007495147787801839,1.0725209879738382,0.927479012026162,0.9367358381775112,1.0832254246248176,1.0,0.3270257492226417,0.11014784312163976,72,72,0.6906107301704512,0.013015194910033579,True
2021-07-01,2022-01-01,2021,502,371,4,26.095617529880478,-0.0736746894362243,0.2071212722971916,0.0762350697602538,0.0925799345574931,0.01634486479723928,0.010042384507456545,0.006302480289782734,1.2037476349287008,0.796252365071299,0.8995503592105462,1.3599100798928214,0.33999999999999997,-0.11086759024730207,0.16557223559389375,75,75,0.6632043782428472,-0.005217598497101544,True
2022-01-01,2022-07-01,2022,465,342,6,26.451612903225808,-0.2957271572404722,0.2894955721976234,-0.09597817251432211,-0.08346555767550401,0.012512614838818124,0.005772992052951827,0.006739622785866296,1.153354582720401,0.846645417279599,0.9578141022242864,1.304795681460339,0.2028985507246377,-0.23877670194599573,-0.03136214701591403,69,69,0.7452990953097098,0.01746743035817496,True
2022-07-01,2023-01-01,2022,501,371,7,25.94810379241517,-0.013050541522913862,0.011161402928206027,-0.0049308248252662185,0.011102754425615457,0.016033579250881676,0.009221002703478615,0.00681257654740306,1.125627507394091,0.8743724926059091,0.9877913058902708,1.2716377457861776,0.31333333333333335,0.06063134833101052,0.06126224761445552,75,75,0.7326160042314281,0.021135085455044045,True
2023-01-01,2023-07-01,2023,447,333,6,25.503355704697988,0.08155079787063219,-0.13632964082191373,-0.01978471693509115,-0.008003803029919501,0.01178091390517166,0.005568174552794637,0.0062127393523770235,1.1606116006842224,0.8393883993157776,0.9705837482369252,1.342013731137559,0.18656716417910446,0.06829909470078607,0.05994702713971516,67,67,0.7600035151041759,0.02653122495342222,True
2023-07-01,2024-01-01,2023,477,353,7,25.9958071278826,0.048991721116528414,-0.029711607198892154,0.02647407110124653,0.04145952086570759,0.014985449764461062,0.0078097698341524305,0.007175679930308631,1.0914060096007494,0.9085939903992504,0.987801944801987,1.1865508579673365,0.2676056338028169,0.03273852642017076,0.059576710353135685,71,71,0.777622111920524,0.02906984484581321,True
2024-01-01,2024-07-01,2024,442,326,6,26.244343891402714,-0.05190501263307989,0.018285110042344566,-0.04482318732770371,-0.032354573692058984,0.012468613635644724,0.006003717394250369,0.006464896241394355,1.1596134086953374,0.8403865913046626,0.9434518867891137,1.301828788916211,0.2121212121212121,-0.013139608743775491,-0.0453908105684967,66,66,0.8081380608401946,0.026684536715429613,True
2024-07-01,2025-01-01,2024,482,359,7,25.518672199170126,0.160686530467134,-0.06809545207197694,0.11281917929039316,0.12951147977879554,0.016692300488402378,0.009586823174237962,0.0071054773141644165,1.0884164944753814,0.9115835055246186,0.996400473523395,1.1896866320127324,0.3194444444444444,0.09306073715424908,0.09060915984850015,72,72,0.778151479874278,0.032770810833982124,True
