rebalance_date,hold_end,n_universe,mkt_ret,composite__long_ret,composite__short_ret,composite__ls_ret,composite__ls_gross,composite__ls_cost,composite__ls_ba_cost,composite__ls_borrow_cost,composite__long_scale,composite__short_scale,composite__mean_beta_long,composite__mean_beta_short,composite__avg_turnover,composite__n_long,composite__guard_fired,composite__ic,gp_alone__long_ret,gp_alone__short_ret,gp_alone__ls_ret,gp_alone__ls_gross,gp_alone__ls_cost,gp_alone__ls_ba_cost,gp_alone__ls_borrow_cost,gp_alone__long_scale,gp_alone__short_scale,gp_alone__mean_beta_long,gp_alone__mean_beta_short,gp_alone__avg_turnover,gp_alone__n_long,gp_alone__guard_fired,gp_alone__ic,residrev_alone__long_ret,residrev_alone__short_ret,residrev_alone__ls_ret,residrev_alone__ls_gross,residrev_alone__ls_cost,residrev_alone__ls_ba_cost,residrev_alone__ls_borrow_cost,residrev_alone__long_scale,residrev_alone__short_scale,residrev_alone__mean_beta_long,residrev_alone__mean_beta_short,residrev_alone__avg_turnover,residrev_alone__n_long,residrev_alone__guard_fired,residrev_alone__ic,ivolvalue_alone__long_ret,ivolvalue_alone__short_ret,ivolvalue_alone__ls_ret,ivolvalue_alone__ls_gross,ivolvalue_alone__ls_cost,ivolvalue_alone__ls_ba_cost,ivolvalue_alone__ls_borrow_cost,ivolvalue_alone__long_scale,ivolvalue_alone__short_scale,ivolvalue_alone__mean_beta_long,ivolvalue_alone__mean_beta_short,ivolvalue_alone__avg_turnover,ivolvalue_alone__n_long,ivolvalue_alone__guard_fired,ivolvalue_alone__ic
2017-07-01,2017-10-01,282,0.06457693026921565,0.04312995075801955,-0.11753141075637634,-0.07342776957149319,-0.053844968354568895,0.0195828012169243,0.016101418525282525,0.003481382691641773,1.006060513976015,0.9939394860239851,1.0140996847160806,1.0264665649914173,0.5877192982456141,57,False,-0.06876908585955434,0.03634551791702331,-0.07900580295201685,-0.030141984626885138,-0.021920462630059277,0.008221521996825859,0.00516974802827034,0.003051773968555519,1.1085232515223695,0.8914767484776304,0.8746346798315964,1.087580669755939,0.19298245614035087,57,False,-0.053473898421720095,0.050913069591594605,-0.10323066412205431,-0.056686412293362076,-0.030313160054486893,0.026373252238875183,0.022707190284227696,0.0036660619546474865,0.9716575065515263,1.0283424934484737,1.02669415327938,0.9701000272984037,0.8157894736842105,57,False,-0.0742086927346859,0.028386053529552733,-0.05397510436902231,-0.03107323345257557,-0.014339950600179237,0.016733282852396336,0.013018674126576295,0.0037146087258200402,0.933412997667425,1.066587002332575,1.0683545753985342,0.9349598716406546,0.48245614035087714,57,False,-0.049851789085936835
2017-10-01,2018-01-01,263,0.04313397557571911,0.06813988068278158,-0.005140413667192015,0.066307252333101,0.08354960935547602,0.017242357022375025,0.014012478242565782,0.003229878779809243,1.0451388104653898,0.9548611895346102,0.9230112019837664,1.0102775568433315,0.5188679245283019,53,False,0.14571982884554785,0.12008928791522205,-0.05643433450960966,0.0705707460430515,0.07818560336033431,0.007614857317282803,0.0041936843653241065,0.0034211729519586964,1.0391777176473027,0.9608222823526976,0.9717392286136928,1.050984945172668,0.1509433962264151,53,False,0.1719332021378954,0.03193868658163723,-0.04957628019023722,-0.003069653190961613,0.02290156752047058,0.025971220711432194,0.022963344902465627,0.0030078758089665675,1.178714915733301,0.821285084266699,0.8759452247734445,1.2571635861714174,0.8113207547169812,53,False,0.03376998440563296,0.0574555540633231,-0.0895741254700997,-0.04896132292089091,-0.033125183797276796,0.015836139123614115,0.012125928090685936,0.0037102110329281794,0.8854465876035211,1.1145534123964789,1.1026799017880096,0.8760137875831633,0.44339622641509435,53,False,0.06961855808835751
2018-01-01,2018-04-01,284,-0.02468979474202953,-0.06105157728927553,0.055486012214693056,-0.009516719724048696,0.009929268761567307,0.01944598848561601,0.01588852102747729,0.0035574674581387205,1.03390455102327,0.9660954489767296,0.9884996900947989,1.05788131944582,0.5701754385964912,57,False,0.044449630886009006,0.008668434532861289,0.08540229475662908,0.09131255493302802,0.100917276788876,0.009604721855847985,0.00599446433905204,0.0036102575167959445,1.0359446839820008,0.9640553160179992,0.9805782475154544,1.0536997264201133,0.21929824561403508,57,False,0.14755572738813688,-0.033564480241626435,0.060268415436967315,0.029879348799613993,0.05433981366496015,0.02446046486534617,0.0206964915334054,0.0037639733319407708,0.9661588446001937,1.0338411553998064,1.0920732028580777,1.0205786240770804,0.7192982456140351,57,False,0.04727909955548803,-0.0671523411136679,-0.006708306019512231,-0.07275997160733072,-0.05424829676451804,0.018511674842812673,0.014875488264935462,0.0036361865778772096,0.9817901712859696,1.0182098287140304,1.0038108988436263,0.9679062669814382,0.5350877192982456,57,False,-0.10593819082558181
2018-04-01,2018-07-01,294,0.14667969489826804,0.10888471922735443,-0.19300054241621753,-0.09656703982942318,-0.075643273904596,0.02092376592482717,0.016928905540219634,0.003994860384607535,0.9587551357334531,1.0412448642665466,1.0997881443591047,1.0126604872772123,0.5847457627118644,59,False,-0.07368595899653414,0.1805600864159253,-0.12787181769100664,0.060270905428091215,0.06988042919919617,0.009609523771104987,0.0058027225149137876,0.003806801256191199,1.0245844758671387,0.9754155241328611,1.0134301297264694,1.06451532972765,0.2033898305084746,59,False,0.10109739258879814,0.13664821032009078,-0.24517372863675374,-0.1058627440996914,-0.07855515819079001,0.027307585908901363,0.023489974950797823,0.0038176109581035387,1.0069738638493282,0.9930261361506717,0.9960562306311433,1.0100465180683367,0.7966101694915254,59,False,-0.13273849332253473,0.10270873942534384,-0.15400436341660545,-0.072921202679968,-0.05526786243118849,0.017653340248779487,0.013760025068167918,0.003893315180611568,0.9157597393771496,1.0842402606228503,1.072250344621219,0.9056329411465617,0.48305084745762716,59,False,-0.07910970357885878
2018-07-01,2018-10-01,297,0.020937795620607876,0.05087372251278967,-0.01388884672235613,0.035497921095164,0.054798603250229116,0.01930068215506511,0.01566986963577191,0.0036308125192932,0.9770399057228479,1.022960094277152,1.1217040033206054,1.0713512479953868,0.575,60,False,0.028146917671791727,0.0899664240848017,0.02512937986012442,0.11745030343750806,0.12623358452583236,0.008783281088324314,0.005197101899592894,0.0035861791887314186,1.0363141090211174,0.9636858909788826,0.9857476237481252,1.0600385249871915,0.19166666666666665,60,False,0.13024290270779973,0.0029991037482886354,-0.0259758054239477,-0.026676425557772845,0.0012950915463350188,0.027971517104107863,0.0238905212704665,0.004080995833641361,0.8723128393562368,1.1276871606437628,1.1745675963640956,0.9085768028211711,0.8333333333333334,60,False,-0.02745851403569525,-0.020861617382920868,-0.009720484120269284,-0.030023352245372354,-0.012546976878904095,0.01747637536646826,0.01364579559874839,0.003830579767719871,0.9498480769733819,1.050151923026618,1.0445832960889472,0.9448113299350251,0.5083333333333333,60,False,-0.06446885339502789
2018-10-01,2019-01-01,294,-0.20135797529202923,-0.1856288079349193,0.2320748363578994,0.10239289213634153,0.12044529502772028,0.01805240289137875,0.013985710445209316,0.004066692446169435,0.8660608676084676,1.1339391323915324,1.2355889022676902,0.9436972110209014,0.5,59,False,0.09272513441555696,-0.17195289530689387,0.2908548356286908,0.12517875709294984,0.13411630960290583,0.008937552509956023,0.005260145861054066,0.0036774066489019585,0.9864375282615437,1.0135624717384561,1.0518352040829642,1.0236860063242499,0.19491525423728814,59,False,0.21110828959691336,-0.22134498757017054,0.2028191841746752,0.030235624157704227,0.05641710747726553,0.026181483319561313,0.022095229555187598,0.004086253764373716,0.8850411449118532,1.1149588550881468,1.1870504462877711,0.9422665968849563,0.7627118644067796,59,False,0.01060346160793235,-0.22246539089067058,0.22178203821425269,0.04735203717734926,0.06352497174826863,0.016172934570919374,0.012236507651708443,0.003936426919210932,0.8918724415568379,1.1081275584431622,1.0573447036065367,0.8510000452453524,0.4322033898305085,59,False,-0.013297243132386779
2019-01-01,2019-04-01,329,0.16310628106294506,0.13991735203657354,-0.23435743319345784,-0.11063607228563874,-0.08972481099202093,0.020911261293617808,0.01713667891281194,0.0037745823808058693,0.9567270044152177,1.0432729955847821,1.0654980713437097,0.9771083717502568,0.6060606060606061,66,False,-0.01532352404520804,0.11526188071442724,-0.2290404106434788,-0.12000115613176077,-0.11059518880146439,0.009405967330296366,0.0055465464625278176,0.003859420867768549,0.9819268521909408,1.0180731478090592,1.0063030274340972,0.970574625413752,0.19696969696969696,66,False,-0.09069259217043821,0.1579880753713335,-0.23587948250777024,-0.08996836254304333,-0.0640693859170246,0.025898976626018744,0.022238551317381002,0.0036604253086377427,0.969337521801393,1.030662478198607,1.0485179687852655,0.9861306013613189,0.8106060606060606,66,False,0.08785508731019888,0.17472975977295027,-0.2695805028724431,-0.12338335847181783,-0.1057446955131793,0.01763866295863851,0.013879930025158332,0.0037587329334801793,0.9357822274857129,1.064217772514287,1.0544321095132059,0.9271775511148781,0.49242424242424243,66,False,-0.016290213648043787
2019-04-01,2019-07-01,324,-0.018147903128114592,-0.05182407697841763,0.10258075711113093,0.042246892617931624,0.06054439924237422,0.01829750662444259,0.014883983612231727,0.0034135230122108616,1.0551134785705372,0.9448865214294628,0.9826950974039322,1.0973326627915907,0.5307692307692308,65,False,0.06902216309099371,-0.08686049860560598,0.061285207275054196,-0.032141554054712286,-0.023877757870394867,0.00826379618431743,0.00455257649510908,0.0037112196892083492,1.044323004066348,0.9556769959336519,1.0121806731502891,1.1060678092492182,0.16153846153846155,65,False,0.07893590880861512,0.05584379739939255,0.054104386768365105,0.10984663425949123,0.13744083464543239,0.02759420038594115,0.02373124515519142,0.0038629552307497283,0.9416182088030356,1.0583817911969644,1.0956602859722377,0.974784037778105,0.823076923076923,65,False,0.0691953110528962,-0.05476546275904122,0.048103501547528404,-0.007607664817349848,0.00899532361461796,0.01660298843196781,0.013171683780886703,0.0034313046510811096,1.0091932840212003,0.9908067159787993,1.0165242982901215,1.035388111863288,0.47692307692307695,65,False,0.004705176717560619
2019-07-01,2019-10-01,332,-0.050768859321082695,-0.06048281869796416,0.026888452428383225,-0.04179935488078515,-0.02364669283781589,0.01815266204296926,0.014975077085767462,0.0031775849572017963,1.0939094567977499,0.9060905432022501,0.8833552905312887,1.0664615288991142,0.5373134328358209,67,False,-0.010784586673721565,-0.04578346275431715,0.07248997144721545,0.02178570924709855,0.03146253809514817,0.009676828848049632,0.005854878671664206,0.0038219501763854273,1.0416052808394398,0.9583947191605604,0.9586013454667981,1.0418298470306289,0.20149253731343283,67,False,0.06941083012720926,-0.1131592561469386,0.010044578020960163,-0.1273600424637322,-0.09987362055146431,0.02748642191226789,0.02463223009634923,0.0028541918159186623,1.1967906640365822,0.8032093359634178,0.8563212268219017,1.2759279602341185,0.835820895522388,67,False,-0.05107357256851154,-0.05201422371654654,0.026977243919532563,-0.017827673609670663,0.0008752541860649887,0.018702927795735652,0.014743790631195752,0.0039591371645399,0.9087331024085127,1.0912668975914872,1.0761441380704895,0.8961398933532164,0.5149253731343284,67,False,-0.018373496321736123
2019-10-01,2020-01-01,326,0.13760000216652085,0.1521926473512292,-0.19571723036880223,-0.002525674940943523,0.01594452609102387,0.018470201031967413,0.015350014653360246,0.0031201863786071687,1.117843472411042,0.882156527588958,0.9390699675688813,1.1899625526245015,0.5454545454545454,66,False,-0.019461600374729673,0.1303992472788514,-0.17398573711922322,-0.03730820274481636,-0.028773774748426045,0.008534427996390306,0.004666969221594009,0.0038674587747962977,1.020626139321461,0.9793738606785389,0.9361624297967034,0.975594596571353,0.1590909090909091,66,False,-0.04323348327136178,0.1428009865785802,-0.19396597914503683,0.024821009197996957,0.05036041152523088,0.025539402327233937,0.022695603972797528,0.002843798354436408,1.2256337749790307,0.7743662250209692,0.8203284365972959,1.2983807996560857,0.7803030303030303,66,False,0.005241004281922838,0.13067860865464506,-0.17274861348794018,-0.05015238710700301,-0.03219407868010382,0.017958308426899185,0.01448201580699695,0.003476292619902237,0.9733630284829557,1.0266369715170443,1.1062302428703208,1.048826069266311,0.5227272727272727,66,False,-0.021563749832446796
2020-01-01,2020-04-01,317,-0.39573429976569807,-0.4143790582223,0.39801791160502376,-0.09389427411917312,-0.0768002587495471,0.017094015369626042,0.013669567440137111,0.0034244479294889313,1.0954374897759362,0.9045625102240635,1.0112498147730844,1.2246372650984745,0.484375,64,False,-0.007201258525277674,-0.40581130182802794,0.3840110212518606,-0.10550919101167683,-0.0982067351218549,0.007302455889821896,0.0038730038592002802,0.0034294520306216163,1.1059844828253134,0.8940155171746869,0.9079105227435966,1.1231739613665261,0.1328125,64,False,-0.0017473720434223066,-0.3975931578342842,0.42485006849350915,-0.07772881603088272,-0.053544726956379185,0.02418408907450351,0.020721922912551913,0.003462166161951596,1.1276510321069437,0.872348967893056,0.9231836331380898,1.193362994681766,0.7109375,64,False,0.09521246098220493,-0.45093265522652887,0.3749263308871965,-0.07725241537813138,-0.060541382803406485,0.016711032574724963,0.013152041135336372,0.0035589914393885924,1.0015088423807832,0.9984911576192167,1.1365321469154273,1.1399670253463539,0.4609375,64,False,-0.0960071590092887
2020-04-01,2020-07-01,388,0.47796703394081885,0.615152828059973,-0.3587656678030431,0.1679780162379912,0.190731169225631,0.022753152987639694,0.018809638065601618,0.003943514922038077,0.9092232621164086,1.0907767378835915,1.1372850385098645,0.947990525243928,0.641025641025641,78,False,0.2926221308613592,0.5348284406276272,-0.6068417771517153,-0.062296745384890495,-0.048137361073547824,0.014159384311342567,0.010085438991200252,0.004073945320142314,1.008510856276953,0.9914891437230471,1.004963954511663,1.0222170002651447,0.3269230769230769,78,False,0.03800469301154018,0.8475700348836899,-0.41176374171019786,0.30246721134245913,0.33066406437377804,0.028196853031318955,0.02418757071607565,0.0040092823152433074,0.8941193476191243,1.1058806523808757,1.1693868329367874,0.9454649468085002,0.8076923076923077,78,False,0.3762164469774057,0.6066103883812525,-0.47588531531724015,-0.025636561364401178,-0.002628765961091739,0.023007795403309314,0.018935496152174023,0.004072299251135293,0.8555544988361775,1.1444455011638226,1.2378077429898773,0.9253494221719618,0.6538461538461539,78,False,0.18042316609868003
2020-07-01,2020-10-01,363,0.10877271913697821,0.16369405294595976,-0.08144359826075642,0.09094903408292766,0.1122780330728344,0.02132899898990677,0.017699954837041863,0.003629044152864908,1.0354844690519984,0.9645155309480015,1.0169843776705763,1.0918139672788394,0.5890410958904109,73,False,0.06584693447287004,0.19204450689921848,-0.032649554376319674,0.16218921714016143,0.17235270363060104,0.01016348649043958,0.0062009878030178595,0.00396249868742172,1.0124358632417796,0.9875641367582203,0.9428336673891752,0.9665788604576188,0.2054794520547945,73,False,0.05239123335173334,0.0940282460771317,-0.18471359585320044,-0.08166478861379561,-0.0531887007304713,0.028476087883324307,0.024762860538168646,0.0037132273451556588,1.0323617046504547,0.9676382953495454,0.976561437922468,1.0418816985590191,0.8150684931506849,73,False,-0.0031121565526387226,0.19292909234530056,-0.06960219847431082,0.11463945655643981,0.13479969765902816,0.02016024110258835,0.016426125182096515,0.003734115920491837,0.9669089452635222,1.0330910547364778,1.1202892214727558,1.0485210036017816,0.5410958904109588,73,False,0.06757822824271696
2020-10-01,2021-01-01,362,0.41093575337429267,0.38168601617373876,-0.4203732754379762,-0.019817403512268406,0.001765897428398,0.021583300940666347,0.01780700080372657,0.003776300136939776,1.0235267591178334,0.9764732408821662,1.010393632560624,1.0590816797332658,0.595890410958904,73,False,0.04073039845490153,0.3633723637732534,-0.5363503818613714,-0.13232324684071456,-0.12030756625295097,0.012015680587763566,0.008081657286483215,0.003934023301280351,1.045185888035683,0.954814111964317,0.9686440508820823,1.0603248106889167,0.26712328767123283,73,False,0.005193605750784468,0.46187107927847404,-0.42415742117016236,0.005222287539377313,0.033727888378948245,0.028505600839571005,0.02439474007655438,0.0041108607630166265,0.9633292037982046,1.0366707962017956,1.0812136859728172,1.004720807280432,0.8013698630136986,73,False,0.03306784332062905,0.3590007438406215,-0.40306048367757824,-0.05293675277828791,-0.03572986054275501,0.017206892235532872,0.013685550516376273,0.0035213417191565983,0.9883513127019454,1.0116486872980546,1.0762294539439317,1.0514448414053,0.4794520547945205,73,False,0.03174953309138383
