rebalance_date,hold_end,n_universe,n_with_signal,n_delisted,pct_dropped,long_ret,short_ret,ls_ret,ls_gross,ls_cost,ls_ba_cost,ls_borrow_cost,long_scale,short_scale,mean_beta_long,mean_beta_short,long_turnover,short_turnover,avg_turnover,mkt_ret,ic,n_long,n_short,guard_fired,mean_acc_long,mean_acc_short,sign_ok
2017-07-01,2017-10-01,428,395,2,7.710280373831775,0.05980436726112314,-0.07788772038466545,-0.020557410773739168,-0.010836787767265627,0.009720623006473531,0.006350806153281886,0.0033698168531916444,0.9820319548312658,1.0179680451687345,1.0416035358210534,1.0048330704447186,0.2911392405063291,0.16455696202531644,0.22784810126582278,0.05924516301675565,0.032699067602834996,79,79,False,-0.1975094302812817,0.1006988067838372,True
2017-10-01,2018-01-01,390,360,2,7.6923076923076925,-0.013856303883107633,-0.05697393679062721,-0.07378412180330364,-0.0671858019715433,0.006598319831760334,0.00306245545328593,0.0035358643784744047,0.9314925024779445,1.0685074975220554,1.0750436771869536,0.93719054611996,0.1527777777777778,0.06944444444444445,0.11111111111111112,0.0318429356842954,0.008174387099140852,72,72,False,-0.20747252931409832,0.09500538861051272,True
2018-01-01,2018-04-01,417,381,2,8.633093525179856,0.047041932741539005,0.014099629969503947,0.05699604970116555,0.0661265856505232,0.009130535949357659,0.005393349785347513,0.0037371861640101457,0.8741583720310967,1.1258416279689034,1.1188441875406174,0.8687252178633917,0.23684210526315788,0.17105263157894737,0.20394736842105263,-0.010000799871656365,-0.04058426052944646,76,76,False,-0.18587995740914093,0.09801306108374387,True
2018-04-01,2018-07-01,429,407,2,5.128205128205129,0.191245240749577,-0.1114068623313508,0.0641887103629282,0.07459691603654578,0.01040820567361759,0.006878592330569189,0.0035296133430484013,0.9482915601907668,1.0517084398092331,1.0379108707168563,0.9358507374054869,0.2926829268292683,0.2073170731707317,0.25,0.14755012213898547,-0.06994510944758829,82,82,False,-0.19652395768470035,0.10715311964564782,True
2018-07-01,2018-10-01,442,422,2,4.524886877828054,0.008524798256256943,-0.042861516734318414,-0.03943984987216402,-0.027108207426340264,0.012331642445823753,0.00858511345758412,0.003746528988239633,0.9006908474554266,1.0993091525445735,1.17722618379351,0.9645301748587979,0.35294117647058826,0.2823529411764706,0.3176470588235294,0.021529261515332385,-0.05845112221325259,85,85,False,-0.18374028322303929,0.09814261655071041,True
2018-10-01,2019-01-01,426,407,3,4.460093896713615,-0.23280498384142315,0.21110742771366028,0.024879078188579318,0.03261622243529849,0.007737144246719168,0.0040109555636387555,0.0037261886830804126,0.8950769721594894,1.1049230278405104,1.1543943091806652,0.9351527091973346,0.1951219512195122,0.10975609756097561,0.1524390243902439,-0.22201243352719388,-0.025608681929071144,82,82,False,-0.18564690436995152,0.087515448473252,True
2019-01-01,2019-04-01,455,438,3,3.7362637362637363,0.19326268902951396,-0.16173937507600697,-0.0031902088951090146,0.005821930277951276,0.009012139173060322,0.005225047532349689,0.0037870916407106332,0.9022159971489694,1.0977840028510306,1.0745974983940885,0.8831601216901448,0.19318181818181818,0.18181818181818182,0.1875,0.17053053657903,0.010239606327934504,88,88,False,-0.1819277234234369,0.08479310334202424,True
2019-04-01,2019-07-01,440,423,3,3.8636363636363638,-0.03786485083411334,-0.021065575345006374,-0.0576232742595611,-0.048349535288561854,0.00927373897099924,0.005737121377050357,0.0035366175939488833,0.9221899825140547,1.0778100174859455,1.0797890975539004,0.9238833123065523,0.2235294117647059,0.2,0.21176470588235297,-0.01236953985797984,0.08357682635936979,85,85,False,-0.18913600025645322,0.08574066675144802,True
2019-07-01,2019-10-01,448,436,3,2.6785714285714284,-0.14269985920132316,0.004784670142425556,-0.13241307035199057,-0.12008212588135093,0.012330944470639642,0.0086597550196887,0.0036711894509509416,0.9626935873790328,1.0373064126209675,1.0337377427800643,0.9593816098095219,0.3563218390804598,0.26436781609195403,0.3103448275862069,-0.06853629721579911,0.13020402239593598,87,87,False,-0.19343907715519879,0.09796135584441909,True
2019-10-01,2020-01-01,445,430,3,3.3707865168539324,0.11356973178482108,-0.12990137382206512,-0.016032889048352525,-0.007679345849724684,0.008353543198627841,0.004855037904400925,0.003498505294226916,1.0012270572647495,0.9987729427352504,1.0179806211189621,1.020481931402954,0.20930232558139536,0.12790697674418605,0.16860465116279072,0.14899350121645746,0.03506466498863373,86,86,False,-0.1779519024300434,0.09260309440718337,True
2020-01-01,2020-04-01,418,403,3,3.588516746411483,-0.3361679669752726,0.40594136076088544,0.13638933542270465,0.14370803336594706,0.007318697943242476,0.0035555451359210012,0.0037631528073214754,0.9102343291650745,1.0897656708349255,1.1521103683298122,0.9623081698264159,0.19753086419753085,0.06172839506172839,0.12962962962962962,-0.37511731337168475,-0.06297504188563088,81,81,False,-0.18245285737037809,0.08729886885699163,True
2020-04-01,2020-07-01,512,499,3,2.5390625,0.6408516643175712,-0.5622513617873854,0.09023761018946141,0.10715242646628631,0.016914816276824892,0.013218514550725587,0.0036963017260993034,1.009672744068271,0.9903272559317289,0.9727033139015786,0.9917045282039701,0.48,0.39,0.435,0.5094513015429641,-0.05021742717495858,100,100,False,-0.15135978987977725,0.08572943257179054,True
2020-07-01,2020-10-01,492,479,3,2.6422764227642275,0.05754693154814335,-0.11238310705121293,-0.05096501357387193,-0.037942968524194126,0.013022045049677812,0.0095258324518441,0.0034962125978337116,1.0227809159646264,0.9772190840353737,0.9832605625110512,1.0291040721432978,0.3958333333333333,0.23958333333333334,0.3177083333333333,0.08638872390757436,0.023681115733772195,96,96,False,-0.21067769641778403,0.09628308552744354,True
2020-10-01,2021-01-01,489,475,3,2.8629856850715747,0.4316375744542394,-0.30808413963109105,0.07946973173448174,0.08899112373328683,0.00952139199880507,0.005790119734146398,0.0037312722646586733,0.9404050168472122,1.0595949831527878,1.0867455201637934,0.9645014891986333,0.22105263157894736,0.17894736842105263,0.2,0.3605908060628444,-0.022200957563201926,95,95,False,-0.21593711242108188,0.09015550835301903,True
